orf_id	AMB_vs_CTRL_logFC	AMB_vs_CTRL_FDR	AMB+LF_vs_CTRL_logFC	AMB+LF_vs_CTRL_FDR
CNAG_01197	-1.03094038868689	0.00280155964008	-1.01318590210763	0.005747109383954
CNAG_01198	-0.38934616043549	0.043194270816612	-0.596414603494639	0.013190502478389
CNAG_01199	-0.220563103351105	0.055807253078331	-0.147756427414401	0.228912299644292
CNAG_01200	-0.522906181342063	0.011261051472264	-0.451805386664142	0.036839809685798
CNAG_01201	-0.464669792898816	0.033005581496629	-0.632768293445142	0.016179767630894
CNAG_01202	-0.619276345827056	0.006911614838301	-0.62565797973313	0.012388629312001
CNAG_01203	-0.56109461329215	0.00356980280403	-0.584204249321886	0.005376110884002
CNAG_01204	0.052554777086895	0.678302403276439	-0.01799246921392	0.905546900024416
CNAG_01207	-0.106732729503586	0.545694112977929	-0.18714355398222	0.346747713943053
CNAG_01208	-0.230956177488759	0.081893566907704	-0.162310379561107	0.260920057810977
CNAG_01209	-0.400268107386922	0.026042084121762	-0.365014903707161	0.060863403203439
CNAG_01210	0.022664472261843	0.93098795438126	-0.222171801675875	0.433157139038782
CNAG_01211	-0.165498499255365	0.225451584884668	-0.117345091650043	0.447179311769721
CNAG_01212	0.871610276568591	0.010339452279563	1.12730950558152	0.00523003833336
CNAG_01213	0.124854142276387	0.21910870439192	0.208132132274429	0.081519210413447
CNAG_01214	0.246166547475891	0.05980587345743	-0.218920595707341	0.127052219769868
CNAG_01215	0.025341528954613	0.874291112964599	-0.180583449810644	0.30321521425212
CNAG_01216	0.165174628720021	0.10211242706367	0.194523717528136	0.089695335248499
CNAG_01217	-0.125841255017837	0.225396660179174	-0.001163902377079	0.993597836229073
CNAG_01220	-0.062360181426082	0.698123960966575	-0.18825960914959	0.292904604684232
CNAG_01221	0.511818678288875	0.0024341823662	0.383894006341263	0.01497229185954
CNAG_01222	0.038289410227457	0.751171499520067	0.092981124460954	0.483214824505427
CNAG_01223	0.632741794387756	0.100886026650188	0.107841132769296	0.80073460096238
CNAG_01224	-0.420040595766107	0.029449197839768	-0.535448966078138	0.019094687861902
CNAG_01228	-0.14119481131783	0.454579259036181	-0.141085059377045	0.51279906880406
CNAG_01229	-0.111701949913931	0.467584737343288	-0.275963525368264	0.12230427524085
CNAG_01230	-0.254472365004866	0.149508861589515	-0.449992465021353	0.03790796801255
CNAG_01231	-0.134250689783421	0.498741049437129	-0.207696027767981	0.354337165994519
CNAG_01232	0.737722044524391	0.000425082093605	0.603817382647701	0.001347089901915
CNAG_01233	-0.743152925920105	0.004977692100268	-0.72779965577794	0.010439987574274
CNAG_01234	0.989002132672806	0.002708246020346	1.25325730884386	0.001488636536992
CNAG_01235	-0.135327245944306	0.22653552181054	-0.171835183171591	0.180183472038433
CNAG_01236	-1.06442950344151	0.004972594792433	-1.232069500559	0.005037568917108
CNAG_01237	0.144251001813529	0.447164565284222	0.237384218729051	0.265939468755696
CNAG_01238	-0.482215106030184	0.043847256870838	-0.672005142480289	0.020166854437528
CNAG_01239	0.144090564405311	0.363329227184786	0.088210860611933	0.62649202588953
CNAG_01240	-0.447836079175883	0.029852536337845	-0.484785525732721	0.036373587696615
CNAG_01241	-0.139548467128524	0.161962321711399	-0.092043460952031	0.409144609105156
CNAG_01242	0.753833353228686	0.023151195210919	0.706704184366594	0.045776991165867
CNAG_01243	-0.486626184549908	0.010030652883196	-0.496217740204944	0.017000766460304
CNAG_01244	-0.313609565583795	0.459659582228569	-0.744598585801398	0.115579420316833
CNAG_01245	-0.609165559427867	0.002390414549464	-0.460473093463938	0.015121566133394
CNAG_01246	-0.725359513198599	0.016634703819421	-0.909080730772893	0.011372633121643
CNAG_01247	-0.073887707529135	0.549821224299368	0.032895158054714	0.818350423907324
CNAG_01248	-0.269800302003822	0.034341405980893	-0.354904621556196	0.019346499388048
CNAG_01249	0.140843114507458	0.186632129927134	0.123273658118994	0.300458035193654
CNAG_01250	-0.177850443534263	0.110517224809025	-0.052742445525949	0.670558574493817
CNAG_01251	0.159152927859991	0.173440798156654	0.329054156323001	0.02464082476906
CNAG_01252	2.17583201845674	0.000133839879291	2.18997954653165	0.000181425995396
CNAG_01253	-0.243658470422374	0.159905888137553	-0.395266921753396	0.056785991506921
CNAG_01254	-0.267222004924321	0.168709603584471	-0.491887979268962	0.03878051651183
CNAG_01255	0.000355828241982	0.997093123846668	-0.021222516519989	0.859609612928892
CNAG_01256	-0.058412039972941	0.736331768532628	-0.171586502136096	0.373248710725377
CNAG_01257	1.99354428028878	1.75E-05	2.1312234656753	2.05E-05
CNAG_01258	-0.138856152026926	0.292067819707277	-0.205300153552824	0.175881971051269
CNAG_01261	0.996391088147981	0.002673530116399	1.29714172557953	0.00130822485557
CNAG_01262	-0.398907307121715	0.009708973346427	-0.720635342873654	0.001286716830318
CNAG_01263	0.525464017406766	0.001281360819485	0.285437029038444	0.030904920517726
CNAG_01264	-0.105457222362807	0.530318733719393	-0.16087439021548	0.398484951412139
CNAG_01265	0.030910445280001	0.785299126910759	0.180735493466975	0.152190105702815
CNAG_01266	0.291930516463514	0.007159595916254	0.301555279779333	0.010835349597273
CNAG_01267	0.140975418148182	0.477137721443514	0.095687038060121	0.67227711246895
CNAG_01268	0.800286799541343	0.112745622130367	0.222931921173402	0.672097038687533
CNAG_01270	-0.394880546793687	0.005358670522501	-0.246952200260181	0.064394128555656
CNAG_01271	-0.305471745780978	0.022783917731319	-0.18116755541553	0.183428998771962
CNAG_01272	0.28753324807693	0.277925314663103	0.02361589033923	0.942135933589854
CNAG_01273	-0.468588817240642	0.046044183693859	-0.607105112553362	0.028597664528775
CNAG_01274	-0.125077494582459	0.306555052654947	-0.176948368543159	0.207713816605891
CNAG_01275	0.568417933551712	0.030730840624292	0.367248238065804	0.171704435692278
CNAG_01276	-0.654034412001551	0.018699244815048	-0.74832852459864	0.019346499388048
CNAG_01277	-0.229037104363785	0.185122576421189	-0.28567790838585	0.1496222122806
CNAG_01278	-0.491387977775561	0.006552057198948	-0.720313661107192	0.002231454510137
CNAG_01279	-0.980395330379879	0.000989470429523	-1.04495984964579	0.001346346540602
CNAG_01281	0.289792422547212	0.081793921267784	-0.165880184559297	0.353668106611645
CNAG_01282	-0.154787572348054	0.104622119086273	-0.054855370674165	0.602662951829751
CNAG_01283	-0.45209062846076	0.011395685065321	-0.602263854571978	0.005772273944877
CNAG_01284	0.048114789893964	0.686796587236359	0.039664201943951	0.771962105262639
CNAG_01285	-1.20672941414661	0.001589141475907	-1.26311410294606	0.002497643835643
CNAG_01286	0.279842829892788	0.152390281557245	0.16514599866615	0.444378298688924
CNAG_01287	-0.132812806577114	0.404919150553901	-0.120810478231265	0.507860964114785
CNAG_01288	-0.623711901924138	0.012642636165261	-0.828591114151427	0.006705088963183
CNAG_01289	-0.193403214169974	0.286727730944658	-0.43047712241339	0.051202208723217
CNAG_01290	-0.176625245736658	0.350522303590985	-0.431720140937881	0.060007760175191
CNAG_01291	-0.248891909398087	0.106088041427705	-0.320620971183193	0.073522156700485
CNAG_01292	-0.457593658710735	0.010980017932703	-0.420722559953773	0.027892969255294
CNAG_01293	-0.442173569518442	0.159787062504243	-0.510481465237422	0.155462443735289
CNAG_01294	0.311315999458264	0.016947414526667	0.117275961925203	0.356234553524787
CNAG_01295	0.542503163532932	0.000991153204441	0.486554430941477	0.002473354168669
CNAG_01296	-0.494011624134617	0.007664817222142	-0.522293978005945	0.01119429679456
CNAG_01297	-0.288737744008127	0.08435739531331	-0.324556802384296	0.088104800039986
CNAG_01298	0.111824535288018	0.202174540564902	0.031202917253519	0.758623817316818
CNAG_01299	0.652101405165093	0.060345404195527	0.085387481460777	0.813331768220355
CNAG_01300	-0.417434741775408	0.06289465053608	-0.520611621073821	0.046122702312999
CNAG_01301	-0.060180137000039	0.692225991914266	-0.066825233014862	0.697299883917337
CNAG_01302	-0.215993677513975	0.11943135940804	0.020915998808702	0.897790433049936
CNAG_01303	-0.172819429263003	0.163077500720616	-0.120713704845927	0.380865535176956
CNAG_01304	-0.30893238821728	0.046032990745841	-0.48432657310873	0.012541813253853
CNAG_01305	-0.397743206389633	0.029780393776787	-0.472649485115834	0.025855191794581
CNAG_01306	-0.305338357006483	0.059017666344792	-0.495227072061648	0.014778231123767
CNAG_01307	1.19367207067001	0.000926463010708	1.44542631193565	0.000576936899064
CNAG_01308	0.594820414920444	0.0024341823662	0.718365609141385	0.001681674459881
CNAG_01309	-0.51150136412329	0.010009204409056	-0.404966866878933	0.045847805589289
CNAG_01310	-1.07829019612225	0.008407716699278	-1.19916236072215	0.010295732613659
CNAG_01313	0.347018846424373	0.020166553561743	0.355904467047608	0.029369671659733
CNAG_01314	0.255293982854673	0.032915681628209	0.266886054478255	0.043712859561563
CNAG_01315	-0.212110902300886	0.076350726187313	-0.166883370670022	0.200869099207
CNAG_01316	-0.881971950212929	0.009777528248566	-0.838588564300852	0.022486624908741
CNAG_01317	-0.51610223518265	0.030582322138784	-0.439325921863598	0.086362965414531
CNAG_01318	-0.350169961734658	0.074064575182039	-0.37937821084249	0.086849927388672
CNAG_01319	-0.116995361173437	0.377219438972419	-0.19039688827953	0.210952930604706
CNAG_01320	-0.239612520017805	0.094925129233762	-0.192376411290916	0.222430344376632
CNAG_01321	0.128847201098623	0.185572389496209	0.194975262552221	0.085256169869671
CNAG_01322	-0.061045188110648	0.570557728383216	-0.011959185134353	0.927955943757567
CNAG_01323	0.027461077738078	0.797852192428441	0.175393135782031	0.143846652294848
CNAG_01324	-0.517400967575067	0.022413334668967	-0.556423955308765	0.028959694149649
CNAG_01325	-1.16923401018018	0.002265237914666	-1.15343112435217	0.004506075644567
CNAG_01330	-0.494815907620853	0.003904766904468	-0.3595175314174	0.028263805019862
CNAG_01331	2.06747027861497	4.20E-06	2.1004395923343	7.94E-06
CNAG_01332	-0.431424565600607	0.066518576231192	-0.572180726728521	0.039256718940575
CNAG_01333	-1.484817946361	0.001223093007618	-1.64066579500037	0.001538720336157
CNAG_01334	-1.17954111400107	0.001944659625829	-1.45625749229265	0.001510654326068
CNAG_01335	-1.1284083034583	0.002468352046261	-1.28031033404166	0.002743479340201
CNAG_01336	0.219066642839659	0.45007210795905	0.124057999014449	0.711576018878902
CNAG_01337	0.277424962644479	0.055411229687427	0.48142459933282	0.009142122514548
CNAG_01338	0.30194754072359	0.074064575182039	0.627370047647092	0.005912683677539
CNAG_01339	0.000523475269484	0.995099729477657	0.083994255820569	0.401711611194421
CNAG_01340	-0.262902606641308	0.042885028195073	-0.078371135672575	0.564880819197116
CNAG_01341	3.06969518874096	0.001340743095718	4.03568614953038	0.000626287221111
CNAG_01342	-0.009856395589502	0.922484999860528	0.099686124764344	0.353668106611645
CNAG_01343	-0.214366505879077	0.108682171391817	-0.261182434106645	0.089695335248499
CNAG_01344	0.281326036726592	0.399367869170851	0.477486389804854	0.206340125089076
CNAG_01345	-0.623522187658695	0.003141409526971	-0.529926908437724	0.012254492522801
CNAG_01346	-0.223314700905934	0.138965839849212	-0.245572854209264	0.150371467744495
CNAG_01347	0.25898243427589	0.157202860693375	0.594431404471293	0.012949017067999
CNAG_01348	2.25820623527108	0.004737275920293	2.76766433488574	0.002861296781399
CNAG_01349	2.4910302508053	0.001372001973724	2.48036283866644	0.001805444487509
CNAG_01350	0.512881247914488	0.002730103210696	0.686049266968533	0.001249685689636
CNAG_01351	-0.518421005438829	0.003183476441439	-0.524673290479908	0.005527433610813
CNAG_01352	0.180801410582302	0.150555440552037	0.295730759026948	0.047811909681089
CNAG_01353	-0.061848622889869	0.684404324403348	-0.13701394455666	0.418007757641105
CNAG_01354	0.712693031424721	0.00551951311999	0.198522430285002	0.377375566631045
CNAG_01355	-0.060636238214781	0.54739266302704	0.013351717401346	0.912819125341786
CNAG_01356	-0.047227577922966	0.650447924102779	0.058764158900648	0.616682395692168
CNAG_01357	-0.350509334588558	0.046702868595339	-0.309238627375407	0.10561489777323
CNAG_01358	-0.150833929988017	0.762530757982981	-1.21612641087986	0.042390888015639
CNAG_01359	-0.381476371612606	0.071002933464319	-0.113162708273409	0.621396937470963
CNAG_01360	0.423447950175144	0.007195158335086	0.564615356675139	0.003361412176761
CNAG_01361	-0.258250542811692	0.043267355901112	-0.287563192976071	0.046462793916302
CNAG_01362	0.283777935435677	0.018995764747594	0.30199875818904	0.024417058343121
CNAG_01363	-0.392793883650226	0.016173953586438	-0.535193754552999	0.007481975283756
CNAG_01364	-0.575748990753296	0.009619548233806	-0.445968896914383	0.048454222543637
CNAG_01365	-0.549545375048732	0.091043477448903	-0.315193899711263	0.376164917564703
CNAG_01367	-0.093815147172357	0.788635376197131	-0.025721929634021	0.952225382356394
CNAG_01368	-0.297327518519264	0.220846888725676	-0.13173211558037	0.634240518863631
CNAG_01369	-0.452046074985892	0.087441278391956	-0.567595806327645	0.070119407228927
CNAG_01370	0.135788727485698	0.561196974606398	0.11528708140125	0.665519321824026
CNAG_01371	-0.638323123444422	0.006275087799212	-0.754034438455382	0.005641919806974
CNAG_01372	-0.444847761263485	0.017000857146477	-0.606499387406781	0.008009144988155
CNAG_01373	-0.569799911832434	0.004500623018229	-0.636696451933199	0.005054994880551
CNAG_01375	0.902725628763455	0.004608247579392	1.10294854390601	0.002997494366461
CNAG_01376	-0.361985931621551	0.011028618390399	-0.22186054549427	0.112096985283362
CNAG_01377	-0.386509834765968	0.003953103038754	-0.30401680032263	0.020740131041227
CNAG_01378	0.05194727718254	0.664642982818337	0.179683032159063	0.18205718144794
CNAG_01379	-0.916061454340701	0.002387101200799	-1.00696826692462	0.002814199728028
CNAG_01380	1.21361745936167	0.000436429796219	1.12935966121132	0.000802305160743
CNAG_01381	-0.213155977293934	0.044591352336348	-0.159333484318625	0.157670027231459
CNAG_01382	0.634905603764689	0.004132735590221	0.685914250545471	0.004771870184813
CNAG_01383	0.98777239055113	0.016640539621491	0.662447239402264	0.104514377819452
CNAG_01384	0.541841925964119	0.041142102536622	0.442324861461003	0.115546499548221
CNAG_01385	-0.026575217863882	0.85154933355526	-0.007297400866594	0.966883593910148
CNAG_01386	0.85223031539329	0.008264187685534	1.19216816824934	0.003009542218959
CNAG_01387	0.848929094822838	0.008104280152642	1.48952151748168	0.001106726047942
CNAG_01388	0.022909137465247	0.8444149631477	0.043121259675653	0.742084773227337
CNAG_01389	-1.40176880951748	0.001728875435203	-1.37398824160466	0.003698460951628
CNAG_01390	-1.39074528862839	0.002678537786894	-1.51372795664645	0.003689181945641
CNAG_01391	-0.507388337596057	0.033248189685476	0.117399273284916	0.634501845259758
CNAG_01392	-0.074954484966542	0.581364665367528	-0.045448566999191	0.772895803187265
CNAG_01395	0.140379274035929	0.248620995194815	0.03720873388314	0.792852105591038
CNAG_01396	-0.305754437329439	0.108743165388559	-0.060627523523706	0.778006946569657
CNAG_01397	-0.635151665769926	0.018893835319738	-0.698409877851469	0.023063071633294
CNAG_01398	-0.417019286273969	0.008138044031044	-0.649723226632152	0.002055101763488
CNAG_01399	-0.232598345091609	0.240734903166937	-0.077826078173895	0.734712261596844
CNAG_01400	-0.311773183982689	0.029530356275363	-0.433476099629152	0.013024080432535
CNAG_01401	-0.148238065597426	0.770909615240152	-0.275205840876671	0.616470598665464
CNAG_01402	0.287183151988364	0.02219510909281	0.462551472082476	0.004456344521927
CNAG_01403	-0.528922380203194	0.025828648066908	-0.432452125213574	0.086573797752001
CNAG_01404	-0.775084927460993	0.009472176433635	-0.885337741576285	0.01029662484189
CNAG_01405	0.030593061457706	0.830739141259824	0.109859079971586	0.484550294694742
CNAG_01406	0.046808529306475	0.749068779188441	-0.041342113233753	0.80368039081815
CNAG_01408	-0.230144513768914	0.042187857063782	-0.254143307006431	0.046679782745154
CNAG_01411	-0.067587579097452	0.787654321146958	-0.524880507961355	0.073409970867289
CNAG_01412	0.747891934595763	0.006401842952419	0.957648467083855	0.003463853292316
CNAG_01413	-0.331607940835197	0.048317986144269	-0.305785771049569	0.096527673054412
CNAG_01414	-0.301892686957848	0.013724396982212	-0.181986469757272	0.133326320780186
CNAG_01415	-0.401998021749801	0.016278876747058	-0.24989314703311	0.136319207247896
CNAG_01416	-0.451631413672397	0.044854197465119	-0.4826053726368	0.056071784476919
CNAG_01417	2.05140242426255	0.002930702144473	2.41439530362205	0.002143215004529
CNAG_01418	0.477376455811947	0.013232467489026	0.496881871836282	0.01826040299459
CNAG_01419	0.647982595604823	0.002766619236641	0.651343527351442	0.004469012549758
CNAG_01420	-0.296191691195594	0.048221579881508	-0.108569814937236	0.491191280587469
CNAG_01421	-0.465205986280296	0.024905787279173	-0.5983603249786	0.015546386114464
CNAG_01422	1.08593193495345	0.000466265852547	1.16228801130208	0.000494582671541
CNAG_01423	0.048431208491468	0.610018423644565	0.025852775716275	0.813861505531408
CNAG_01424	0.385208879065483	0.019669374365488	0.59555765209565	0.004734073861347
CNAG_01425	-0.346914848967914	0.055567316637376	-0.376497771347204	0.063598758574416
CNAG_01426	-0.213005811720044	0.056433636528375	-0.005253846863127	0.968559999393406
CNAG_01428	-0.281053632113568	0.05807089507102	-0.393077852606562	0.026932485999864
CNAG_01429	-0.102616666416023	0.390920000510979	-0.081818851055192	0.548798306776746
CNAG_01430	-0.962926481479289	0.00148019334131	-1.08853786813868	0.001536940685763
CNAG_01431	-0.124423314760352	0.326387881443086	-0.29194474328304	0.057575765068851
CNAG_01432	-0.971027352773816	0.008289242692018	-1.19399188500948	0.006483745002705
CNAG_01435	-0.304936290674956	0.067304596049683	-0.360274246395926	0.059182334203079
CNAG_01436	-0.220342902306511	0.095717916580463	-0.186922790696631	0.200310873501946
CNAG_01437	-0.847214164824912	0.006381863520437	-0.919545999871916	0.008475646636254
CNAG_01438	-0.711136547968096	0.018149727162477	-0.906291919684804	0.011805243577245
CNAG_01439	-0.511390934915732	0.005572205938299	-0.446772297593532	0.018814764367275
CNAG_01440	0.562865320889636	0.007427748428679	0.695885612928341	0.004771913799014
CNAG_01441	-0.430786809956989	0.040534855824707	-0.543966149015695	0.027301925876908
CNAG_01442	-0.164765535706957	0.139292812459016	-0.25844645925341	0.051422585054087
CNAG_01443	0.365167704787585	0.079520960542568	0.32707426861829	0.148503503788149
CNAG_01444	-0.323956081071741	0.019908913259297	-0.337297318451581	0.028977111217223
CNAG_01445	0.392272766929705	0.021812307187219	0.553256700930283	0.007888674892326
CNAG_01446	2.85567142354796	0.000691147582803	3.36109899051009	0.000475687261446
CNAG_01448	0.860126677381704	0.012642636165261	1.07584325574596	0.007402271223578
CNAG_01451	-0.228940715649604	0.236251341457076	-0.165575414567084	0.448118977962417
CNAG_01452	-0.173769144516116	0.3249300426325	0.093261844660101	0.640835357136901
CNAG_01454	-0.498629447486056	0.004302780785683	-0.547976165209361	0.00518126814634
CNAG_01455	-0.284649560395933	0.176873676870172	-0.481149534559845	0.05792492344239
CNAG_01456	-0.30485963047053	0.722980420960446	0.789864088379054	0.361135694528575
CNAG_01457	0.052238352259324	0.573768594086348	0.037262306267578	0.728426924204668
CNAG_01461	-0.441047094386206	0.012059182962671	-0.606413288980028	0.005292412869661
CNAG_01463	-0.175890866552466	0.287140388579426	0.134726619092409	0.468552359599551
CNAG_01464	2.58388703127512	0.016852698808782	3.95201559437796	0.00421835649574
CNAG_01465	0.250579210868754	0.03832503921819	0.19572162354229	0.125591347629893
CNAG_01466	0.361793688512789	0.012314762587889	0.100650833458443	0.464789863866192
CNAG_01467	-0.374080511219744	0.029327765122687	-0.63005243594119	0.005376110884002
CNAG_01468	-1.14868021390323	0.002539294580504	-1.2631346675768	0.003306859858429
CNAG_01469	-0.44217836301925	0.0101897598084	-0.441456518949595	0.018869076021708
CNAG_01470	0.064353517303443	0.585258138938271	0.118464751048516	0.370143833371878
CNAG_01471	-0.17032975290632	0.301148397972724	0.043627344860142	0.81997730786854
CNAG_01472	0.086869454022797	0.38992266105205	0.389814553259223	0.006520406355628
CNAG_01473	0.475975381495314	0.056970213728442	0.530824826235954	0.056352362791226
CNAG_01474	0.04485630173511	0.804209377618432	-0.03683575480794	0.860589421964099
CNAG_01475	-0.549310633618788	0.031394612284603	-0.580696123693526	0.042847585017454
CNAG_01476	-0.715347816121138	0.003015263375404	-0.667108799401049	0.007786056444839
CNAG_01477	-0.045492237437982	0.711209172749864	-0.226807775459074	0.10785095005811
CNAG_01478	0.86651653959835	0.00114860178942	0.947739950417732	0.001217142341491
CNAG_01479	-0.105329436371549	0.480950185542401	0.273203064137202	0.116419348381423
CNAG_01480	-0.28818677086305	0.092216272632462	-0.446435904497607	0.032114891460252
CNAG_01481	1.14194170768048	0.002192575756236	0.647249135949532	0.03999597493789
CNAG_01482	0.115860015028926	0.46607592575026	0.146440946356313	0.414649667692483
CNAG_01483	0.30666089588432	0.030582322138784	0.274700892732059	0.070475429986716
CNAG_01485	0.86342746532728	0.000537925908662	0.826046938714537	0.000993704997048
CNAG_01486	-0.244429895338213	0.117493716421475	-0.407983842183405	0.033191878030497
CNAG_01487	0.183288343069654	0.580151264561988	0.122111152378872	0.73556847653707
CNAG_01489	0.219249897949613	0.202911958013756	-0.469699338404406	0.029791249356043
CNAG_01490	0.075281561565546	0.782091476475882	-0.226223797471181	0.453156197868214
CNAG_01491	0.180680359705337	0.087716288830345	0.311453808679906	0.018027063308465
CNAG_01492	0.685602647560055	0.001470524774808	0.782857023057453	0.001255674820634
CNAG_01493	2.50578632386148	0.002633549659191	3.38676428032905	0.001106726047942
CNAG_01494	0.43836658436462	0.040387100475615	0.155868588957956	0.476484546135596
CNAG_01495	0.594508718841103	0.002045148975389	0.534748492063654	0.005332616643766
CNAG_01496	-0.02796652764571	0.771395226877246	0.018064275312564	0.871078822629983
CNAG_01497	-0.147204409928975	0.36059034505676	-0.058888051865511	0.754163188570741
CNAG_01498	-0.301769598092363	0.205087742959557	-0.58759904671448	0.045191703500588
CNAG_01499	0.759050610796725	0.001142653644215	0.69168731085178	0.002658628802071
CNAG_01500	0.514497166292429	0.080065337787551	0.886007181185329	0.013908988108429
CNAG_01501	0.201044369851923	0.287140388579426	0.214242512594013	0.310764956586504
CNAG_01502	0.057177348384488	0.754682268323298	0.094052333250758	0.642544091078772
CNAG_01504	-0.059943687525228	0.714154575520107	0.144675566464071	0.423303798322977
CNAG_01506	0.776577929119389	0.012642636165261	0.472240333829538	0.117422719818598
CNAG_01507	-0.632836861264505	0.006875448963854	-0.493292607171826	0.035391499764229
CNAG_01508	-0.399221107839358	0.012659892319177	-0.146083743421793	0.341770604228353
CNAG_01509	-0.747012336144853	0.002163844716227	-0.819149071417053	0.002661018917818
CNAG_01510	-0.070475353735782	0.565283088665688	-0.096576520438549	0.485305270869012
CNAG_01511	0.861227983831415	0.03379812639089	0.173510029431647	0.687387329847787
CNAG_01512	0.393152326369397	0.010005556860614	0.464431795691427	0.007905358946287
CNAG_01513	0.119820375983052	0.37668496441464	-0.122502000637072	0.428213584506147
CNAG_01518	0.203689346107961	0.212047234229641	0.388756516851158	0.04774392571211
CNAG_01519	0.608388226756899	0.001611960326327	0.572758138283643	0.003381973808828
CNAG_01520	-0.724366389604659	0.00511799365013	-0.781777710874342	0.006799062070807
CNAG_01521	0.579982308369826	0.001445726708289	0.621284318779863	0.001649483047126
CNAG_01522	0.016349738688984	0.912711443505866	0.111522828820152	0.485234161840327
CNAG_01523	0.057273745775155	0.57360008832431	-0.073316786244153	0.524956736101462
CNAG_01524	0.277455900964682	0.024693119231297	0.26029421923301	0.049964407378035
CNAG_01525	0.933348899803551	0.000425082093605	0.978635142196297	0.000463010883425
CNAG_01526	0.941433620530857	0.001528045338037	1.13074463503951	0.001051558705353
CNAG_01527	1.96409917319932	0.002399128588683	2.0656046568989	0.002743479340201
CNAG_01528	-0.661559526867511	0.004343808335925	-0.652244233454904	0.008491563199129
CNAG_01529	0.605446701217747	0.001205560225768	0.866479777832567	0.000443341479281
CNAG_01530	0.03012786713799	0.809223991782426	0.106695312015698	0.438486804222054
CNAG_01531	-0.983979042218336	0.001161841500691	-0.997883666386568	0.00196578965084
CNAG_01532	0.007189456782074	0.939244200228403	0.005002364820301	0.965358882284067
CNAG_01533	-0.13962927701469	0.293859871347028	-0.093054808650294	0.539993388697358
CNAG_01534	0.635354297092021	0.110108412731587	1.03515694882614	0.027792246201757
CNAG_01535	0.060930313847194	0.680024462582341	0.044098629995075	0.794913731051974
CNAG_01536	-1.03017832812847	0.002499565395156	-1.16738686190625	0.002861296781399
CNAG_01537	0.121417608761609	0.232077726977472	0.089720538414969	0.433022315482068
CNAG_01537	0.121417608761609	0.232077726977472	0.089720538414969	0.433022315482068
CNAG_01538	0.67464842531369	0.004132735590221	0.016028569502617	0.940304480662202
CNAG_01539	0.507075627439304	0.046702868595339	0.757357664332956	0.01421575248106
CNAG_01540	0.485112159558941	0.003693789587223	0.534163701564598	0.003985490466215
CNAG_01541	0.348756509108913	0.047788676497077	0.078993076767573	0.674257285534953
CNAG_01542	2.3673862502001	0.001084926125804	2.32547236441208	0.001598907333426
CNAG_01543	0.330927138232213	0.006249172303954	0.340812273250881	0.009476133741527
CNAG_01544	-0.40020987756867	0.021697139651529	-0.439222283486246	0.026040678914202
CNAG_01545	-0.274066285257495	0.086602175573359	-0.374478562874019	0.047042096883468
CNAG_01546	-0.420387457270365	0.036977146666752	-0.403917702133237	0.066901835492188
CNAG_01547	0.078231287473079	0.519858499422906	0.176727942408387	0.200950204760044
CNAG_01548	-0.147322438396499	0.302826317409637	-0.220558309526008	0.181120765553363
CNAG_01549	-0.230244236264323	0.062067465974773	-0.173460038710407	0.191911239879304
CNAG_01550	-1.00038674694469	0.003320925313906	-1.23115970230851	0.002538684183159
CNAG_01551	0.050655974661643	0.839664913303753	0.034708268282247	0.905979358501923
CNAG_01552	-0.405068473175452	0.015814393896401	-0.330855913207735	0.058542263449461
CNAG_01553	-0.596753913064672	0.007990832520557	-0.286685745793148	0.173948660588149
CNAG_01554	-0.212510871367651	0.052013121569957	0.024815104760185	0.835034585273202
CNAG_01555	0.006734633291883	0.966986254050007	-0.01694504180185	0.930966362491411
CNAG_01556	0.380242320530474	0.020344544908252	0.173053406723757	0.285902123852689
CNAG_01557	0.214147821443706	0.080877759255232	0.167511777080251	0.208483152751195
CNAG_01558	2.75587430480048	0.00115321954943	3.97727153391351	0.000405543589761
CNAG_01559	-1.10622860822695	0.000691147582803	-1.15103808668779	0.001051682058919
CNAG_01560	0.312120312340843	0.322883308927025	0.130711138422694	0.71548764222108
CNAG_01561	0.385862930863283	0.015323299681731	0.511504976068448	0.007249509366097
CNAG_01562	0.505004964197008	0.098782390601763	0.183671573469949	0.582401340730752
CNAG_01563	-0.033635089414213	0.800096283509609	-0.182347673368914	0.218676627482562
CNAG_01564	-0.75669720755186	0.003399716851948	-0.830077461895192	0.004178353490291
CNAG_01565	-0.466122339075086	0.02219499859169	-0.367345229574343	0.086415524308412
CNAG_01566	-1.52585370208344	0.000922262236443	-1.61043880538492	0.00133852104463
CNAG_01567	0.849708473183068	0.00373789294597	0.900321629042827	0.004771870184813
CNAG_01568	-0.5641222341174	0.011413656779083	-0.352466069240847	0.108983952606959
CNAG_01569	0.174318793431107	0.11870067495794	0.224333947697057	0.080950608177326
CNAG_01570	0.898329438983957	0.010588099364521	0.391435720153057	0.220002425717722
CNAG_01571	0.19964556875195	0.077897565680311	0.207869176231652	0.099125878740676
CNAG_01572	-0.660086014547726	0.004487574634317	-0.579715784475512	0.015121566133394
CNAG_01573	-0.548789200653829	0.03551560766089	-0.751242827162857	0.017240429178631
CNAG_01574	0.8490458038403	0.117477571331938	1.3193811050327	0.039324399849861
CNAG_01575	0.591191118812667	0.006023219249986	0.648473151121669	0.006614593440123
CNAG_01576	0.402639896913691	0.006458559456309	0.428178944599944	0.008381966596946
