go_id	evidence	oln_id
GO:0005763	IDA	Q0020
GO:0005762	IDA	Q0158
GO:0005739	IDA	YMR056C
GO:0005739	IEA	YMR056C
GO:0016021	IBA	YMR056C
GO:0005743	IEA	YMR056C
GO:0016021	IEA	YMR056C
GO:0005743	IDA	YMR056C
GO:0016020	IEA	YMR056C
GO:0016021	ISM	YMR056C
GO:0005743	ISA	YBR085W
GO:0016021	ISM	YBR085W
GO:0005743	IEA	YBR085W
GO:0005739	IDA	YBR085W
GO:0016021	IBA	YBR085W
GO:0005739	IEA	YBR085W
GO:0016021	IEA	YBR085W
GO:0016020	IEA	YBR085W
GO:0005743	IBA	YBR085W
GO:0005575	ND	YJR155W
GO:0005575	ND	YNL331C
GO:0005575	ND	YOL165C
GO:0005575	ND	YCR107W
GO:0005575	ND	YDL243C
GO:0005575	ND	YFL056C
GO:0005737	IDA	YNL141W
GO:0005634	IDA	YNL141W
GO:0005737	IEA	YNL141W
GO:0005634	IEA	YNL141W
GO:0005737	IDA	YHR047C
GO:0005634	IDA	YHR047C
GO:0005682	IDA	YBL074C
GO:0005634	IEA	YBL074C
GO:0005737	IEA	YBL074C
GO:0005739	IDA	YKL106W
GO:0005759	IEA	YKL106W
GO:0005739	IEA	YKL106W
GO:0005777	IMP	YLR027C
GO:0005777	IDA	YLR027C
GO:0005829	IDA	YLR027C
GO:0005777	IEA	YLR027C
GO:0005739	IBA	YLR027C
GO:0005737	IEA	YLR027C
GO:0016591	IDA	YBR236C
GO:0005634	IEA	YBR236C
GO:0005845	IBA	YBR236C
GO:0005829	IDA	YBR236C
GO:0005634	IDA	YBR236C
GO:0000113	IDA	YKL112W
GO:0005634	IEA	YKL112W
GO:0005634	IDA	YKL112W
GO:0005634	IMP	YKL112W
GO:0005634	IEA	YMR072W
GO:0000262	IDA	YMR072W
GO:0005739	IEA	YMR072W
GO:0005739	IDA	YMR072W
GO:0042645	IDA	YMR072W
GO:0005575	ND	YJR108W
GO:0030479	IDA	YCR088W
GO:0005622	IEA	YCR088W
GO:0043332	IDA	YCR088W
GO:0005737	IEA	YCR088W
GO:0005856	IEA	YCR088W
GO:0005737	IDA	YCR088W
GO:0030479	IEA	YCR088W
GO:0005938	IDA	YCR088W
GO:0005856	IEA	YOR239W
GO:0043332	IDA	YOR239W
GO:0005884	IDA	YOR239W
GO:0005737	IEA	YOR239W
GO:0030479	IDA	YOR239W
GO:0032432	IDA	YOR239W
GO:0005737	IDA	YNR033W
GO:0005737	IEA	YNR033W
GO:0005739	IBA	YMR289W
GO:0005737	IDA	YMR289W
GO:0005737	IEA	YMR289W
GO:0005634	IC	YER045C
GO:0005634	IEA	YER045C
GO:0005737	IDA	YGR037C
GO:0005829	IDA	YGR037C
GO:0005576	IDA	YGR037C
GO:0005576	IMP	YGR037C
GO:0005634	IDA	YGR037C
GO:0005739	IDA	YNR016C
GO:0005789	IDA	YNR016C
GO:0005829	IDA	YNR016C
GO:0005737	IEA	YNR016C
GO:0005783	IEA	YNR016C
GO:0016020	IEA	YNR016C
GO:0005789	IEA	YNR016C
GO:0005634	IDA	YLR131C
GO:0005829	IDA	YLR131C
GO:0005737	IDA	YLR131C
GO:0005634	IEA	YLR131C
GO:0005737	IEA	YLR144C
GO:0005622	IDA	YLR144C
GO:0009986	IBA	YLR144C
GO:0005575	ND	YJR083C
GO:0005737	IEA	YBL015W
GO:0005739	IDA	YBL015W
GO:0005829	IDA	YBL015W
GO:0005739	IDA	YDL203C
GO:0005737	IDA	YDR161W
GO:0005634	IDA	YDR161W
GO:0005737	IEA	YDR161W
GO:0005634	IEA	YDR161W
GO:0005737	IDA	YPL267W
GO:0005634	IDA	YPL267W
GO:0005739	IDA	YLR304C
GO:0005829	IDA	YLR304C
GO:0005759	IDA	YLR304C
GO:0042645	IDA	YLR304C
GO:0005737	IEA	YLR304C
GO:0005739	IEA	YLR304C
GO:0005739	IDA	YJL200C
GO:0005739	IEA	YJL200C
GO:0005739	IDA	YKL192C
GO:0005829	IBA	YKL192C
GO:0070469	IEA	YKL192C
GO:0005739	IEA	YKL192C
GO:0043231	IEA	YAL054C
GO:0005739	IDA	YAL054C
GO:0005634	IEA	YAL054C
GO:0005739	IEA	YAL054C
GO:0005737	IEA	YAL054C
GO:0005829	IDA	YAL054C
GO:0016021	ISM	YAL054C
GO:0005783	IEA	YAL054C
GO:0005634	IEA	YLR153C
GO:0005634	IDA	YLR153C
GO:0005730	IDA	YLR153C
GO:0005737	IEA	YLR153C
GO:0005829	IDA	YLR153C
GO:0035267	IDA	YFL039C
GO:0032432	IDA	YFL039C
GO:0030479	IDA	YFL039C
GO:0000812	IDA	YFL039C
GO:0031011	IPI	YFL039C
GO:0000142	IDA	YFL039C
GO:0005884	IDA	YFL039C
GO:0005737	IEA	YFL039C
GO:0005856	IEA	YFL039C
GO:0000124	IDA	YDR448W
GO:0005634	IEA	YDR448W
GO:0005671	IDA	YDR448W
GO:0000781	IEA	YDR448W
GO:0046695	IDA	YDR448W
GO:0005737	IEA	YMR184W
GO:0005737	IDA	YMR184W
GO:0005634	IBA	YKL206C
GO:0000502	IBA	YKL206C
GO:0005737	IEA	YKL206C
GO:0005829	IDA	YKL206C
GO:0005737	IDA	YKL206C
GO:0005634	IDA	YAR015W
GO:0005737	IDA	YAR015W
GO:0005737	IEA	YNL220W
GO:0005737	IDA	YNL220W
GO:0005575	ND	YLR359W
GO:0005829	IDA	YLR028C
GO:0005886	IDA	YMR120C
GO:0005829	IDA	YMR120C
GO:0005737	IDA	YOR128C
GO:0005737	IEA	YGR204W
GO:0005634	IEA	YGR204W
GO:0005737	IDA	YGR204W
GO:0005634	IDA	YGR204W
GO:0005737	IDA	YMR300C
GO:0005737	IDA	YGL234W
GO:0005737	IEA	YGL234W
GO:0005737	IEA	YGR061C
GO:0005737	IDA	YGR061C
GO:0005634	IDA	YDR408C
GO:0005737	IDA	YDR408C
GO:0005634	IDA	YCL058W-A
GO:0005634	IEA	YCL058W-A
GO:0005737	IEA	YOL086C
GO:0005886	IDA	YOL086C
GO:0005737	IDA	YOL086C
GO:0005737	IDA	YMR303C
GO:0005737	IEA	YMR303C
GO:0005759	IEA	YMR083W
GO:0005759	IDA	YMR083W
GO:0005739	IDA	YMR083W
GO:0005739	IEA	YMR083W
GO:0005739	IDA	YGL256W
GO:0005739	IEA	YGL256W
GO:0005829	IBA	YGL256W
GO:0005737	IDA	YBR145W
GO:0005634	IDA	YBR145W
GO:0005575	ND	YMR318C
GO:0005575	ND	YCR105W
GO:0005737	IDA	YMR009W
GO:0005737	IEA	YMR009W
GO:0005634	IEA	YMR009W
GO:0005634	IDA	YMR009W
GO:0005758	IEA	YDR226W
GO:0005737	IEA	YDR226W
GO:0005758	IDA	YDR226W
GO:0005737	IDA	YDR226W
GO:0005739	IDA	YDR226W
GO:0005739	IEA	YDR226W
GO:0005829	IEA	YDR226W
GO:0005759	IDA	YER170W
GO:0005759	IEA	YER170W
GO:0005739	IEA	YER170W
GO:0005739	IDA	YER170W
GO:0005743	IDA	YER170W
GO:0005737	IDA	YJR105W
GO:0005634	IDA	YJR105W
GO:0005829	IBA	YJR105W
GO:0005737	IDA	YCR011C
GO:0005783	IEA	YCR011C
GO:0016020	IEA	YCR011C
GO:0016021	ISM	YCR011C
GO:0000324	IDA	YCR011C
GO:0016021	IEA	YCR011C
GO:0000329	IDA	YCR011C
GO:0005886	IBA	YCR011C
GO:0016021	IBA	YCR011C
GO:0005789	IEA	YCR011C
GO:0005783	IDA	YCR011C
GO:0005634	IDA	YDR216W
GO:0005829	IDA	YDR216W
GO:0005634	IEA	YDR216W
GO:0005737	IDA	YDR216W
GO:0005886	IDA	YCR010C
GO:0005739	IDA	YCR010C
GO:0016021	ISM	YCR010C
GO:0016021	IEA	YCR010C
GO:0005886	IEA	YCR010C
GO:0016020	IEA	YCR010C
GO:0005774	IEA	YCR010C
GO:0005773	IEA	YCR010C
GO:0005816	IDA	YDL239C
GO:0070056	IDA	YDL239C
GO:0005628	IEA	YDL239C
GO:0005628	IDA	YDL239C
GO:0005856	IEA	YDL239C
GO:0005816	IPI	YDL239C
GO:0016020	IEA	YDL239C
GO:0005816	IEA	YDL239C
GO:0005737	IEA	YDL239C
GO:0035974	IMP	YLR227C
GO:0005856	IEA	YLR227C
GO:0005816	IEA	YLR227C
GO:0005737	IEA	YLR227C
GO:0035974	IDA	YLR227C
GO:0005739	IEA	YMR064W
GO:0005739	IDA	YMR064W
GO:0005739	IDA	YMR282C
GO:0005739	IEA	YMR282C
GO:0019898	IDA	YPL005W
GO:0005743	IDA	YPL005W
GO:0005739	IDA	YPL005W
GO:0005737	IDA	YPL005W
GO:0005739	IEA	YPL005W
GO:0005743	IEA	YPL005W
GO:0016020	IEA	YPL005W
GO:0009277	IDA	YLR040C
GO:0016020	IEA	YLR040C
GO:0005618	IEA	YLR040C
GO:0071944	IDA	YLR040C
GO:0005576	IEA	YLR040C
GO:0031225	IEA	YLR040C
GO:0005739	IDA	YEL052W
GO:0005743	IDA	YEL052W
GO:0005622	IDA	YLR397C
GO:0030687	IDA	YLR397C
GO:0030687	IMP	YLR397C
GO:0000329	IDA	YER017C
GO:0097002	IDA	YER017C
GO:0005739	IEA	YER017C
GO:0005739	IDA	YER017C
GO:0005745	IDA	YER017C
GO:0016021	IEA	YER017C
GO:0016020	IEA	YER017C
GO:0031966	IEA	YER017C
GO:0005743	IDA	YER017C
GO:0005737	IDA	YOR129C
GO:0048471	IEA	YOR129C
GO:0005938	IEA	YOR129C
GO:0005886	IDA	YOR129C
GO:0005886	IMP	YOR129C
GO:0005634	IGI	YOR129C
GO:0005935	IDA	YOR129C
GO:0005634	IMP	YOR129C
GO:0005737	IEA	YOR129C
GO:0001400	IDA	YDR085C
GO:0005634	IDA	YGL071W
GO:0005737	IDA	YGL071W
GO:0005634	IEA	YGL071W
GO:0000778	IDA	YGL071W
GO:0005739	IDA	YPL202C
GO:0005634	IEA	YPL202C
GO:0005634	IC	YPL202C
GO:0009277	IDA	YNR044W
GO:0016020	IEA	YNR044W
GO:0005576	IEA	YNR044W
GO:0071944	IDA	YNR044W
GO:0031225	IEA	YNR044W
GO:0005618	IEA	YNR044W
GO:0009277	IDA	YGL032C
GO:0005783	IDA	YGL032C
GO:0000324	IDA	YGL032C
GO:0009277	IEA	YGL032C
GO:0016021	ISM	YPR021C
GO:0005739	IEA	YPR021C
GO:0005743	IEA	YPR021C
GO:0016021	IEA	YPR021C
GO:0005739	IDA	YPR021C
GO:1990816	IDA	YPR021C
GO:0016020	IEA	YPR021C
GO:0005743	IBA	YPR021C
GO:0016021	IBA	YPR021C
GO:0005743	ISS	YPR021C
GO:0005802	IDA	YDR524C
GO:0005737	IEA	YDR524C
GO:0005737	IDA	YDR524C
GO:0005768	IDA	YDR524C
GO:0005829	IDA	YIL044C
GO:0005737	IEA	YIL044C
GO:0005794	IEA	YIL044C
GO:0030136	IDA	YIL044C
GO:0016021	ISM	YCL025C
GO:0005886	IEA	YCL025C
GO:0005886	ISS	YCL025C
GO:0016021	IEA	YCL025C
GO:0016020	IEA	YCL025C
GO:0005783	IDA	YCL025C
GO:0016021	ISM	YBR132C
GO:0005789	IDA	YBR132C
GO:0005887	IDA	YBR132C
GO:0016020	IEA	YBR132C
GO:0016021	IEA	YBR132C
GO:0005783	IDA	YBR132C
GO:0000329	IDA	YBR132C
GO:0016021	ISM	YFL055W
GO:0016020	IEA	YFL055W
GO:0016021	IEA	YFL055W
GO:0005783	IDA	YFL055W
GO:0005886	ISS	YFL055W
GO:0005777	IBA	YFL030W
GO:0005739	IDA	YFL030W
GO:0005829	IDA	YFL030W
GO:0005737	IEA	YDR214W
GO:0005737	IPI	YDR214W
GO:0005737	IEA	YOR023C
GO:0005671	IDA	YOR023C
GO:0005634	IEA	YOR023C
GO:0005634	IDA	YCR082W
GO:0005671	IPI	YCR082W
GO:0005671	IMP	YCR082W
GO:0005737	IEA	YCR082W
GO:0005737	IDA	YCR082W
GO:0005634	IEA	YCR082W
GO:0005575	ND	YDL073W
GO:0005829	IDA	YLR109W
GO:0005737	IEA	YLR109W
GO:0005886	IDA	YLR109W
GO:0005737	IDA	YLR109W
GO:0005575	ND	YHR093W
GO:0005739	IMP	Q0050
GO:0005739	IEA	Q0050
GO:0005739	IEA	Q0055
GO:0016021	IEA	Q0055
GO:0005739	IDA	Q0055
GO:0016021	IEA	Q0060
GO:0005751	IBA	Q0060
GO:0016020	IEA	Q0060
GO:0005739	IEA	Q0060
GO:0005739	TAS	Q0060
GO:0005739	TAS	Q0065
GO:0005739	IEA	Q0065
GO:0005751	IBA	Q0065
GO:0016021	IEA	Q0065
GO:0005739	IEA	Q0070
GO:0016021	IEA	Q0070
GO:0005739	TAS	Q0070
GO:0016020	IEA	Q0070
GO:0005751	IBA	Q0070
GO:0005739	IEA	Q0075
GO:0005739	TAS	Q0075
GO:0005739	IEA	YNR074C
GO:0005886	ISS	YNR074C
GO:0005739	IDA	YNR074C
GO:0005634	IDA	YNR074C
GO:0005741	IEA	YNR074C
GO:0005634	IEA	YNR074C
GO:0016020	IEA	YNR074C
GO:0016021	IEA	YNR074C
GO:0005739	IDA	YER087W
GO:0005739	IEA	YER087W
GO:0005737	IEA	YER087W
GO:0005739	IDA	YER093C-A
GO:0016020	IEA	YER093C-A
GO:0016021	IEA	YER093C-A
GO:0016020	IEA	YGL160W
GO:0016021	IEA	YGL160W
GO:0097038	IDA	YGL160W
GO:0005783	IDA	YGL160W
GO:0016021	ISM	YGL160W
GO:0005840	IDA	YGL160W
GO:0005739	IDA	YHL021C
GO:0005739	IEA	YHL021C
GO:0005739	IEA	YHR198C
GO:0005739	IDA	YHR198C
GO:0005739	IDA	YIL087C
GO:0031966	IEA	YIL087C
GO:0016020	IEA	YIL087C
GO:0005739	IPI	YIL087C
GO:0005739	IEA	YIL087C
GO:0016021	IEA	YIL087C
GO:0005737	IEA	YAL049C
GO:0005737	IDA	YAL049C
GO:0005773	IEA	YIL158W
GO:0016020	IEA	YIL158W
GO:0005774	IEA	YIL158W
GO:0005737	IDA	YIL158W
GO:0005634	IDA	YIL158W
GO:0016021	IEA	YIL158W
GO:0000324	IDA	YIL158W
GO:0005856	IEA	YIR003W
GO:0005737	IEA	YIR003W
GO:0030479	IEA	YIR003W
GO:0015629	IDA	YIR003W
GO:0043332	IDA	YIR003W
GO:0005840	IDA	YIR003W
GO:0005739	IDA	YJL046W
GO:0005739	IDA	YJL131C
GO:0005739	IEA	YJL131C
GO:0031305	IDA	YJR080C
GO:0005739	IDA	YJR080C
GO:0005739	IEA	YJR080C
GO:0005739	IDA	YJR100C
GO:0005739	IEA	YJR100C
GO:0016020	IBA	YJR100C
GO:0016020	IEA	YKL037W
GO:0031966	IEA	YKL037W
GO:0005739	IDA	YKL037W
GO:0016021	IEA	YKL037W
GO:0005739	IEA	YKL037W
GO:0016021	ISM	YKL037W
GO:0005737	IEA	YKR074W
GO:0005737	IDA	YKR074W
GO:0016020	IEA	YBR108W
GO:0045121	IDA	YBR108W
GO:0030479	IDA	YBR108W
GO:0045121	IEA	YBR108W
GO:0030479	IEA	YBR108W
GO:0005575	ND	YML050W
GO:0005575	ND	YML087C
GO:0016020	IEA	YML087C
GO:0005783	IBA	YML087C
GO:0016021	IEA	YML087C
GO:0005739	IDA	YMR003W
GO:0016020	IEA	YMR003W
GO:0031966	IEA	YMR003W
GO:0016021	IEA	YMR003W
GO:0005739	IEA	YMR003W
GO:0031966	IEA	YMR157C
GO:0005739	IDA	YMR157C
GO:0016020	IEA	YMR157C
GO:0005739	IEA	YMR157C
GO:0016021	IEA	YMR157C
GO:0031966	IEA	YOL053W
GO:0005739	IDA	YOL053W
GO:0005829	IDA	YOL053W
GO:0005739	IEA	YOL053W
GO:0016020	IEA	YOL053W
GO:0016021	IEA	YOL053W
GO:0005737	IDA	YBR194W
GO:0005737	IEA	YBR194W
GO:0005739	IDA	YOR215C
GO:0005739	IEA	YOR215C
GO:0005935	IDA	YPL158C
GO:0005935	IEA	YPL158C
GO:0005934	IDA	YPL158C
GO:0005739	IDA	YPR004C
GO:0005739	IEA	YPR004C
GO:0005759	IEA	YPR004C
GO:0005739	IDA	YHR199C
GO:0005739	IEA	YHR199C
GO:0005575	ND	YDL237W
GO:0005634	IEA	YDR063W
GO:0005737	IEA	YDR063W
GO:0005622	IEA	YDR063W
GO:0005737	IDA	YDR063W
GO:0030479	IDA	YDR063W
GO:0005634	IDA	YDR063W
GO:0005739	IDA	YER080W
GO:0005739	IEA	YER080W
GO:0005737	IDA	YMR092C
GO:0005737	IEA	YMR092C
GO:0030479	IEA	YMR092C
GO:0043332	IDA	YMR092C
GO:0042643	IBA	YMR092C
GO:0030479	IDA	YMR092C
GO:0005884	IDA	YMR092C
GO:0005856	IEA	YMR092C
GO:0005634	IDA	YMR092C
GO:0005634	IEA	YIL079C
GO:0005737	IEA	YIL079C
GO:0031499	IDA	YIL079C
GO:0005730	IDA	YIL079C
GO:0005634	IEA	YDL175C
GO:0031499	IDA	YDL175C
GO:0005730	IDA	YDL175C
GO:0005628	IDA	YBR059C
GO:0005737	IDA	YBR059C
GO:0005935	IDA	YBR059C
GO:0071944	IDA	YBR059C
GO:0016021	IEA	YDR264C
GO:0005794	IEA	YDR264C
GO:0016021	ISM	YDR264C
GO:0016020	IDA	YDR264C
GO:0031901	IEA	YDR264C
GO:0005794	IDA	YDR264C
GO:0016020	IEA	YDR264C
GO:0000139	IEA	YDR264C
GO:0005768	IEA	YDR264C
GO:0016020	IEA	YOR034C
GO:0016021	ISM	YOR034C
GO:0016021	IEA	YOR034C
GO:0005794	IDA	YOR034C
GO:0000324	IDA	YOR034C
GO:0000329	IDA	YOR034C
GO:0005737	IDA	YOR335C
GO:0005739	IDA	YOR335C
GO:0005737	IEA	YOR335C
GO:0005739	IEA	YOR335C
GO:0005634	IDA	YJL122W
GO:0005737	IDA	YJL122W
GO:0005737	IEA	YJL122W
GO:0005634	IEA	YJL122W
GO:0005840	IDA	YJL122W
GO:0005737	IEA	YMR170C
GO:0005737	IDA	YMR170C
GO:0005737	ISS	YMR170C
GO:0005737	ISS	YMR169C
GO:0005737	IEA	YMR169C
GO:0042645	IDA	YOR374W
GO:0005739	IDA	YOR374W
GO:0005739	IEA	YOR374W
GO:0005759	IEA	YOR374W
GO:0005759	IEA	YER073W
GO:0005739	IDA	YER073W
GO:0005739	IEA	YER073W
GO:0005737	IEA	YPL061W
GO:0005739	IDA	YPL061W
GO:0005829	IDA	YPL061W
GO:0005829	IMP	YPL061W
GO:0005783	IDA	YOR175C
GO:0016021	ISM	YOR175C
GO:0005840	IDA	YOR175C
GO:0031090	IEA	YOR175C
GO:0005789	IEA	YOR175C
GO:0016021	IEA	YOR175C
GO:0005783	IEA	YOR175C
GO:0043231	IEA	YOR175C
GO:0016020	IEA	YOR175C
GO:0005737	IDA	YNL148C
GO:0005634	IDA	YNL148C
GO:0005856	IEA	YNL148C
GO:0005737	IEA	YNL148C
GO:0005874	IEA	YNL148C
GO:0005783	IPI	YBR110W
GO:0016020	IEA	YBR110W
GO:0005789	IEA	YBR110W
GO:0016021	IEA	YBR110W
GO:0005783	IEA	YBR110W
GO:0005783	IEA	YNL048W
GO:0016020	IEA	YNL048W
GO:0005789	IDA	YNL048W
GO:0005789	IEA	YNL048W
GO:0016021	IEA	YNL048W
GO:0016021	ISM	YNR030W
GO:0005783	IEA	YNR030W
GO:0005783	IDA	YNR030W
GO:0016020	IEA	YNR030W
GO:0016021	IEA	YNR030W
GO:0005789	IEA	YNR030W
GO:0005783	IEA	YGL047W
GO:0042406	IDA	YGL047W
GO:0005829	IDA	YGL047W
GO:0005737	IDA	YGL047W
GO:0005634	IDA	YGL047W
GO:0005783	IDA	YGL047W
GO:0043541	IPI	YGL047W
GO:0016021	IEA	YBR070C
GO:0042175	IDA	YBR070C
GO:0005783	IEA	YBR070C
GO:0030176	IDA	YBR070C
GO:0005789	IEA	YBR070C
GO:0031227	IDA	YBR070C
GO:0016020	IEA	YBR070C
GO:0005634	IEA	YBR070C
GO:0043541	IPI	YBR070C
GO:0031965	IEA	YBR070C
GO:0005783	IDA	YGL065C
GO:0016021	ISM	YGL065C
GO:0005783	IC	YGL065C
GO:0016021	IEA	YGL065C
GO:0005789	IEA	YGL065C
GO:0016020	IEA	YGL065C
GO:0005783	IEA	YGL065C
GO:0005789	IBA	YGL065C
GO:0005789	IEA	YBL082C
GO:0016021	ISM	YBL082C
GO:0016021	IEA	YBL082C
GO:0005783	IEA	YBL082C
GO:0016020	IEA	YBL082C
GO:0005783	IDA	YBL082C
GO:0005783	IMP	YBL082C
GO:0005783	IEA	YPL227C
GO:0016021	IEA	YPL227C
GO:0016020	IEA	YPL227C
GO:0005789	IEA	YPL227C
GO:0005789	IDA	YPL227C
GO:0016021	IEA	YOR002W
GO:0005789	IEA	YOR002W
GO:0016021	ISM	YOR002W
GO:0005783	IEA	YOR002W
GO:0016020	IEA	YOR002W
GO:0005789	IBA	YOR002W
GO:0005783	IDA	YOR002W
GO:0005783	IMP	YOR002W
GO:0016021	IEA	YBR243C
GO:0016021	IBA	YBR243C
GO:0005783	IEA	YBR243C
GO:0016021	ISM	YBR243C
GO:0043541	IDA	YBR243C
GO:0005789	IEA	YBR243C
GO:0016020	IEA	YBR243C
GO:0005783	IDA	YBR243C
GO:0005783	IDA	YOR067C
GO:0005789	IEA	YOR067C
GO:0016021	ISM	YOR067C
GO:0016021	IEA	YOR067C
GO:0016020	IEA	YOR067C
GO:0005789	IMP	YOR067C
GO:0005783	IEA	YOR067C
GO:0016020	IEA	YNL219C
GO:0016021	ISM	YNL219C
GO:0005783	IEA	YNL219C
GO:0005789	IEA	YNL219C
GO:0005783	IDA	YNL219C
GO:0016021	IEA	YNL219C
GO:0005783	IMP	YNL219C
GO:0005783	ISS	YNL219C
GO:0005737	IBA	YGL021W
GO:0005634	IBA	YGL021W
GO:0005575	ND	YGL021W
GO:0005575	ND	YBL009W
GO:0005634	IBA	YBL009W
GO:0005737	IBA	YBL009W
GO:0005739	IDA	YML086C
GO:0005741	IDA	YML086C
GO:0031307	IDA	YML086C
GO:0016020	IEA	YML086C
GO:0031966	IEA	YML086C
GO:0005739	IEA	YML086C
GO:0005783	IDA	YNL270C
GO:0016020	IEA	YNL270C
GO:0005886	ISS	YNL270C
GO:0016021	ISM	YNL270C
GO:0016021	IEA	YNL270C
GO:0005886	IMP	YOL130W
GO:0016021	ISM	YOL130W
GO:0005886	IEA	YOL130W
GO:0016020	IEA	YOL130W
GO:0016021	IEA	YOL130W
GO:0005886	IDA	YOL130W
GO:0071944	IDA	YOL130W
GO:0016020	IEA	YFL050C
GO:0071944	IDA	YFL050C
GO:0005886	IEA	YFL050C
GO:0016021	ISM	YFL050C
GO:0005886	IMP	YFL050C
GO:0016021	IEA	YFL050C
GO:0005759	IEA	YLR089C
GO:0005739	IDA	YLR089C
GO:0005739	IEA	YLR089C
GO:0005737	IEA	YDR111C
GO:0005634	IEA	YDR111C
GO:0005634	IDA	YDR111C
GO:0005737	IDA	YDR111C
GO:0005769	IDA	YKR021W
GO:0005770	IDA	YKR021W
GO:0005737	IEA	YKR021W
GO:0005737	IDA	YKR021W
GO:0005829	IDA	YKR021W
GO:0005737	IEA	YJL084C
GO:0005829	IDA	YJL084C
GO:0005770	IDA	YJL084C
GO:0005769	IDA	YJL084C
GO:0005737	IDA	YJL084C
GO:0005680	IPI	YGR225W
GO:0005737	IDA	YML035C
GO:0005575	ND	YDR242W
GO:0000775	IEA	YBR211C
GO:0000776	IDA	YBR211C
GO:0000817	IDA	YBR211C
GO:0000776	IEA	YBR211C
GO:0005634	IEA	YBR211C
GO:0005694	IEA	YBR211C
GO:0005816	IDA	YBR211C
GO:0005634	IDA	YBR211C
GO:0005737	IDA	YBR211C
GO:0000777	IEA	YBR211C
GO:0005886	IEA	YOR378W
GO:0016021	ISM	YOR378W
GO:0016021	IEA	YOR378W
GO:0071944	IDA	YOR378W
GO:0005886	IDA	YOR378W
GO:0016020	IEA	YOR378W
GO:0005634	IEA	YBR158W
GO:0005737	IEA	YBR158W
GO:0005933	IDA	YBR158W
GO:0005737	IDA	YBR158W
GO:0005634	IDA	YBR158W
GO:0005773	IEA	YGL156W
GO:0000329	IDA	YGL156W
GO:0005737	IEA	YJR047C
GO:0022626	ISA	YJR047C
GO:0005783	IEA	YEL036C
GO:0005794	IEA	YEL036C
GO:0000137	IDA	YEL036C
GO:0005789	IEA	YEL036C
GO:0000139	IEA	YEL036C
GO:0016020	IEA	YEL036C
GO:0016021	IEA	YEL036C
GO:0000136	IPI	YEL036C
GO:0005811	IDA	YKL047W
GO:0005783	IDA	YKL047W
GO:0005811	IEA	YKL047W
GO:0005737	IDA	YKL047W
GO:0005886	IEA	YHR126C
GO:0031225	IEA	YHR126C
GO:0005618	IEA	YHR126C
GO:0016020	IEA	YHR126C
GO:0000324	IDA	YHR126C
GO:0005737	IDA	YPR128C
GO:0016020	IEA	YPR128C
GO:0005743	IBA	YPR128C
GO:0005777	IEA	YPR128C
GO:0005778	IEA	YPR128C
GO:0016021	IEA	YPR128C
GO:0016021	ISM	YPR128C
GO:0005779	IDA	YPR128C
GO:0005737	IDA	YMR010W
GO:0016021	IEA	YMR010W
GO:0016020	IEA	YMR010W
GO:0005783	IDA	YMR010W
GO:0016021	ISM	YMR010W
GO:0005634	IDA	YPR180W
GO:0031510	IPI	YPR180W
GO:0005829	IDA	YPR180W
GO:0005634	IDA	YCL050C
GO:0005634	IEA	YCL050C
GO:0005737	IEA	YCL050C
GO:0005737	IDA	YCL050C
GO:0005634	IEA	YDR530C
GO:0005737	IEA	YDR530C
GO:0005634	IDA	YDR530C
GO:0005737	IDA	YDR530C
GO:0005680	IDA	YNL172W
GO:0005856	IEA	YNL172W
GO:0005634	IEA	YNL172W
GO:0005680	IEA	YNL172W
GO:0005737	IEA	YNL172W
GO:0005634	IDA	YNL172W
GO:0000922	IEA	YNL172W
GO:0005680	IDA	YDL008W
GO:0005680	IEA	YDL008W
GO:0005737	IEA	YLR127C
GO:0005634	IEA	YLR127C
GO:0005680	IDA	YLR127C
GO:0005680	IDA	YDR118W
GO:0034399	IDA	YDR118W
GO:0005634	IEA	YDR118W
GO:0005737	IEA	YDR118W
GO:0005634	IDA	YDR118W
GO:0005680	IEA	YDR118W
GO:0005634	IDA	YOR249C
GO:0005634	IEA	YOR249C
GO:0005680	IDA	YOR249C
GO:0005737	IEA	YLR102C
GO:0005680	IDA	YLR102C
GO:0005634	IEA	YLR102C
GO:0005680	IEA	YLR102C
GO:0005634	IDA	YBR151W
GO:0005737	IDA	YBR151W
GO:0005737	IEA	YBR151W
GO:0005634	IEA	YBR151W
GO:0000324	IDA	YKL103C
GO:0005773	IEA	YKL103C
GO:0005737	IDA	YKL103C
GO:0005576	IBA	YKL103C
GO:0005739	IDA	YKL157W
GO:0005634	IDA	YKL157W
GO:0042597	IEA	YKL157W
GO:0005739	IEA	YKL157W
GO:0005576	IDA	YKL157W
GO:0030287	IDA	YKL157W
GO:0005737	IEA	YKL157W
GO:0000324	IDA	YBR286W
GO:0005773	IEA	YBR286W
GO:0005840	IDA	YHR113W
GO:0005737	IEA	YHR113W
GO:0005737	IDA	YHR113W
GO:0005576	IBA	YHR113W
GO:0005773	IEA	YHR113W
GO:0000328	IDA	YHR113W
GO:0005775	IEA	YHR113W
GO:0005575	ND	YDR525W
GO:0005634	IDA	YNL077W
GO:0005737	IEA	YNL077W
GO:0005634	IEA	YNL077W
GO:0034399	IDA	YNL077W
GO:0005739	IDA	YNL077W
GO:0005737	IDA	YNL077W
GO:0030139	IDA	YJR005W
GO:0030117	IEA	YJR005W
GO:0030122	IDA	YJR005W
GO:0005935	IDA	YJR005W
