go_id	evidence	oln_id
GO:0003735	IC	Q0020
GO:0003735	ISS	Q0158
GO:0003735	IMP	Q0158
GO:0005471	IDA	YMR056C
GO:0005215	IEA	YMR056C
GO:0005471	ISA	YBR085W
GO:0005471	IBA	YBR085W
GO:0005215	IEA	YBR085W
GO:0016491	IEA	YJR155W
GO:0018456	ISS	YJR155W
GO:0016491	IEA	YNL331C
GO:0018456	ISS	YNL331C
GO:0018456	ISS	YOL165C
GO:0016491	IEA	YOL165C
GO:0018456	ISS	YCR107W
GO:0016491	IEA	YCR107W
GO:0016491	IEA	YDL243C
GO:0018456	ISS	YDL243C
GO:0016491	IEA	YFL056C
GO:0018456	ISS	YFL056C
GO:0000034	IDA	YNL141W
GO:0000034	IEA	YNL141W
GO:0046872	IEA	YNL141W
GO:0019239	IEA	YNL141W
GO:0016787	IEA	YNL141W
GO:0000034	IMP	YNL141W
GO:0004177	ISS	YHR047C
GO:0004177	IEA	YHR047C
GO:0046872	IEA	YHR047C
GO:0008237	IEA	YHR047C
GO:0008270	IEA	YHR047C
GO:0070006	IBA	YHR047C
GO:0008270	IBA	YHR047C
GO:0042277	IBA	YHR047C
GO:0016787	IEA	YHR047C
GO:0008233	IEA	YHR047C
GO:0003674	ND	YBL074C
GO:0004069	ISA	YKL106W
GO:0003824	IEA	YKL106W
GO:0004069	IBA	YKL106W
GO:0008483	IEA	YKL106W
GO:0080130	IEA	YKL106W
GO:0004069	IEA	YKL106W
GO:0016740	IEA	YKL106W
GO:0030170	IEA	YKL106W
GO:0004069	IMP	YLR027C
GO:0004069	IDA	YLR027C
GO:0016740	IEA	YLR027C
GO:0004069	IEA	YLR027C
GO:0003824	IEA	YLR027C
GO:0030170	IEA	YLR027C
GO:0008483	IEA	YLR027C
GO:0080130	IEA	YLR027C
GO:0004482	IDA	YBR236C
GO:0008168	IEA	YBR236C
GO:0004482	IEA	YBR236C
GO:0016740	IEA	YBR236C
GO:0003723	IEA	YBR236C
GO:0001077	IDA	YKL112W
GO:0000978	IDA	YKL112W
GO:0003688	IDA	YKL112W
GO:0044374	IDA	YKL112W
GO:0043565	IDA	YKL112W
GO:0001046	IDA	YKL112W
GO:0003677	IEA	YKL112W
GO:0003677	IEA	YMR072W
GO:0008301	IDA	YMR072W
GO:0003677	IDA	YMR072W
GO:0003674	ND	YJR108W
GO:0003779	IEA	YCR088W
GO:0051015	IDA	YCR088W
GO:0003779	IEA	YOR239W
GO:0052735	IDA	YOR239W
GO:0052735	IMP	YOR239W
GO:0030674	IDA	YOR239W
GO:0051015	IDA	YOR239W
GO:0016740	IEA	YOR239W
GO:0008168	IEA	YOR239W
GO:0016740	IEA	YNR033W
GO:0046820	ISS	YNR033W
GO:0003824	IEA	YNR033W
GO:0046820	IEA	YNR033W
GO:0046820	IMP	YNR033W
GO:0004084	IBA	YMR289W
GO:0003824	IEA	YMR289W
GO:0016829	IEA	YMR289W
GO:0008696	IDA	YMR289W
GO:0008696	IEA	YMR289W
GO:0043565	IDA	YER045C
GO:0001077	IDA	YER045C
GO:0003677	IEA	YER045C
GO:0003700	IEA	YER045C
GO:0000062	ISS	YGR037C
GO:0005324	IMP	YGR037C
GO:0008289	IEA	YGR037C
GO:0000062	IEA	YGR037C
GO:0004075	ISS	YNR016C
GO:0003989	ISS	YNR016C
GO:0003989	IMP	YNR016C
GO:0003989	IEA	YNR016C
GO:0046872	IEA	YNR016C
GO:0016874	IEA	YNR016C
GO:0003824	IEA	YNR016C
GO:0005524	IEA	YNR016C
GO:0004075	IEA	YNR016C
GO:0000166	IEA	YNR016C
GO:0004075	IMP	YNR016C
GO:0043565	IDA	YLR131C
GO:0000987	IDA	YLR131C
GO:0000982	IMP	YLR131C
GO:0003676	IEA	YLR131C
GO:0046872	IEA	YLR131C
GO:0003677	IEA	YLR131C
GO:0052862	IEA	YLR144C
GO:0052861	IEA	YLR144C
GO:0042973	IDA	YLR144C
GO:0016798	IEA	YLR144C
GO:0042973	IGI	YLR144C
GO:0016787	IEA	YLR144C
GO:0003674	ND	YJR083C
GO:0003986	IDA	YBL015W
GO:0008775	IDA	YBL015W
GO:0016787	IEA	YBL015W
GO:0003824	IEA	YBL015W
GO:0003986	IEA	YBL015W
GO:0003674	ND	YDL203C
GO:0003674	ND	YDR161W
GO:0055105	IDA	YPL267W
GO:0055105	IPI	YPL267W
GO:0055105	IGI	YPL267W
GO:0055105	IMP	YPL267W
GO:0003697	IDA	YLR304C
GO:0003690	IDA	YLR304C
GO:0003994	IDA	YLR304C
GO:0003994	IMP	YLR304C
GO:0051536	IEA	YLR304C
GO:0016829	IEA	YLR304C
GO:0046872	IEA	YLR304C
GO:0003994	IEA	YLR304C
GO:0051539	IEA	YLR304C
GO:0003994	ISS	YJL200C
GO:0003994	IEA	YJL200C
GO:0051539	IEA	YJL200C
GO:0046872	IEA	YJL200C
GO:0016829	IEA	YJL200C
GO:0051536	IEA	YJL200C
GO:0000036	IBA	YKL192C
GO:0000036	ISS	YKL192C
GO:0031177	IBA	YKL192C
GO:0000035	IBA	YKL192C
GO:0000166	IEA	YAL054C
GO:0003987	IEA	YAL054C
GO:0016874	IEA	YAL054C
GO:0003987	IDA	YAL054C
GO:0016880	IDA	YAL054C
GO:0005524	IEA	YAL054C
GO:0003824	IEA	YAL054C
GO:0016208	IEA	YAL054C
GO:0003987	IEA	YLR153C
GO:0000166	IEA	YLR153C
GO:0005524	IEA	YLR153C
GO:0016874	IEA	YLR153C
GO:0003824	IEA	YLR153C
GO:0016880	IDA	YLR153C
GO:0016208	IEA	YLR153C
GO:0003987	IDA	YLR153C
GO:0004402	IDA	YFL039C
GO:0005524	IEA	YFL039C
GO:0000166	IEA	YFL039C
GO:0005200	IDA	YFL039C
GO:0008270	IEA	YDR448W
GO:0046872	IEA	YDR448W
GO:0003700	IBA	YDR448W
GO:0003713	IEA	YDR448W
GO:0003677	IEA	YDR448W
GO:0004402	IDA	YDR448W
GO:0001786	IDA	YDR448W
GO:0001786	IMP	YDR448W
GO:0003713	IDA	YDR448W
GO:0003682	IDA	YDR448W
GO:0003674	ND	YMR184W
GO:0003674	ND	YKL206C
GO:0005524	IEA	YAR015W
GO:0004639	IEA	YAR015W
GO:0004639	IMP	YAR015W
GO:0004639	IDA	YAR015W
GO:0000166	IEA	YAR015W
GO:0016874	IEA	YAR015W
GO:0004019	IDA	YNL220W
GO:0000166	IEA	YNL220W
GO:0004019	IEA	YNL220W
GO:0046872	IEA	YNL220W
GO:0016874	IEA	YNL220W
GO:0005525	IEA	YNL220W
GO:0004019	IMP	YNL220W
GO:0003688	IDA	YNL220W
GO:0016829	IEA	YLR359W
GO:0004018	IEA	YLR359W
GO:0004018	IMP	YLR359W
GO:0070626	IEA	YLR359W
GO:0003824	IEA	YLR359W
GO:0070626	IBA	YLR359W
GO:0003937	IEA	YLR028C
GO:0004643	IEA	YLR028C
GO:0016787	IEA	YLR028C
GO:0003824	IEA	YLR028C
GO:0016740	IEA	YLR028C
GO:0003937	IDA	YLR028C
GO:0004643	IDA	YLR028C
GO:0016740	IEA	YMR120C
GO:0003824	IEA	YMR120C
GO:0016787	IEA	YMR120C
GO:0003937	IEA	YMR120C
GO:0004643	IEA	YMR120C
GO:0003937	IDA	YMR120C
GO:0004643	IDA	YMR120C
GO:0016829	IEA	YOR128C
GO:0005524	IEA	YOR128C
GO:0046872	IEA	YOR128C
GO:0000166	IEA	YOR128C
GO:0003824	IEA	YOR128C
GO:0004638	IEA	YOR128C
GO:0004638	IMP	YOR128C
GO:0016831	IEA	YOR128C
GO:0005524	IEA	YGR204W
GO:0016874	IEA	YGR204W
GO:0016787	IEA	YGR204W
GO:0016491	IEA	YGR204W
GO:0003824	IEA	YGR204W
GO:0004329	IEA	YGR204W
GO:0004477	IEA	YGR204W
GO:0004488	IEA	YGR204W
GO:0004329	IMP	YGR204W
GO:0004477	IMP	YGR204W
GO:0004488	IMP	YGR204W
GO:0000166	IEA	YGR204W
GO:0016757	IEA	YMR300C
GO:0004044	IEA	YMR300C
GO:0004044	IDA	YMR300C
GO:0004044	IMP	YMR300C
GO:0046872	IEA	YMR300C
GO:0016740	IEA	YMR300C
GO:0004637	ISS	YGL234W
GO:0004641	ISS	YGL234W
GO:0003824	IEA	YGL234W
GO:0046872	IEA	YGL234W
GO:0005524	IEA	YGL234W
GO:0000166	IEA	YGL234W
GO:0004637	IEA	YGL234W
GO:0004641	IEA	YGL234W
GO:0016874	IEA	YGL234W
GO:0046872	IEA	YGR061C
GO:0004642	IEA	YGR061C
GO:0016874	IEA	YGR061C
GO:0004642	IMP	YGR061C
GO:0000166	IEA	YGR061C
GO:0005524	IEA	YGR061C
GO:0016740	IEA	YDR408C
GO:0004644	IGI	YDR408C
GO:0004644	IMP	YDR408C
GO:0004644	IEA	YDR408C
GO:0016742	IEA	YDR408C
GO:0001012	IDA	YCL058W-A
GO:0016491	IEA	YOL086C
GO:0019170	IDA	YOL086C
GO:0004022	IDA	YOL086C
GO:0046872	IEA	YOL086C
GO:0004022	IEA	YOL086C
GO:0008270	IEA	YOL086C
GO:0004022	IDA	YMR303C
GO:0008270	IEA	YMR303C
GO:0016491	IEA	YMR303C
GO:0004022	IEA	YMR303C
GO:0046872	IEA	YMR303C
GO:0008270	IEA	YMR083W
GO:0016491	IEA	YMR083W
GO:0004022	IDA	YMR083W
GO:0046872	IEA	YMR083W
GO:0004022	IEA	YMR083W
GO:0004022	IDA	YGL256W
GO:0004022	IEA	YGL256W
GO:0016491	IEA	YGL256W
GO:0046872	IEA	YGL256W
GO:0004022	IMP	YGL256W
GO:0004022	ISS	YBR145W
GO:0016491	IEA	YBR145W
GO:0004022	IEA	YBR145W
GO:0008270	IEA	YBR145W
GO:0004022	IBA	YBR145W
GO:0046872	IEA	YBR145W
GO:0016491	IEA	YMR318C
GO:0033845	IMP	YMR318C
GO:0033833	IMP	YMR318C
GO:0008106	IDA	YMR318C
GO:0008106	IEA	YMR318C
GO:0046872	IEA	YMR318C
GO:0008270	IEA	YMR318C
GO:0008106	ISS	YCR105W
GO:0008106	IDA	YCR105W
GO:0016491	IEA	YCR105W
GO:0046872	IEA	YCR105W
GO:0008270	IEA	YCR105W
GO:0008106	IEA	YCR105W
GO:0016491	IEA	YMR009W
GO:0010309	IEA	YMR009W
GO:0051213	IEA	YMR009W
GO:0010309	IBA	YMR009W
GO:0010308	IMP	YMR009W
GO:0046872	IEA	YMR009W
GO:0016740	IEA	YDR226W
GO:0005524	IEA	YDR226W
GO:0004017	IEA	YDR226W
GO:0004017	IDA	YDR226W
GO:0019205	IEA	YDR226W
GO:0016776	IEA	YDR226W
GO:0004017	IMP	YDR226W
GO:0000166	IEA	YDR226W
GO:0016301	IEA	YDR226W
GO:0000166	IEA	YER170W
GO:0016740	IEA	YER170W
GO:0016301	IEA	YER170W
GO:0046899	IEA	YER170W
GO:0005524	IEA	YER170W
GO:0016776	IEA	YER170W
GO:0019205	IEA	YER170W
GO:0005525	IEA	YER170W
GO:0004017	IEA	YER170W
GO:0046899	IDA	YER170W
GO:0004001	IMP	YJR105W
GO:0016740	IEA	YJR105W
GO:0004001	IEA	YJR105W
GO:0016773	IEA	YJR105W
GO:0000166	IEA	YJR105W
GO:0016301	IEA	YJR105W
GO:0019200	IBA	YJR105W
GO:0005524	IEA	YJR105W
GO:0004001	IDA	YJR105W
GO:0016887	IEA	YCR011C
GO:0005524	IEA	YCR011C
GO:0042626	IBA	YCR011C
GO:0042626	ISS	YCR011C
GO:0000166	IEA	YCR011C
GO:0043565	IDA	YDR216W
GO:0046872	IEA	YDR216W
GO:0003677	IEA	YDR216W
GO:0001094	IDA	YDR216W
GO:0003676	IEA	YDR216W
GO:0000978	IDA	YDR216W
GO:0000982	IDA	YDR216W
GO:0001093	IDA	YDR216W
GO:0001102	IPI	YDR216W
GO:0001190	IPI	YDR216W
GO:0008519	IMP	YCR010C
GO:0015123	IMP	YCR010C
GO:0003674	ND	YDL239C
GO:0005198	IDA	YLR227C
GO:0005198	IMP	YLR227C
GO:0045182	IMP	YMR064W
GO:0045182	IEA	YMR064W
GO:0003674	ND	YMR282C
GO:0003723	IEA	YMR282C
GO:0003674	ND	YPL005W
GO:0003674	ND	YLR040C
GO:0005524	IEA	YEL052W
GO:0003674	ND	YEL052W
GO:0000166	IEA	YEL052W
GO:0005524	IEA	YLR397C
GO:0016887	IDA	YLR397C
GO:0000166	IEA	YLR397C
GO:0016787	IEA	YER017C
GO:0004222	IEA	YER017C
GO:0016887	IDA	YER017C
GO:0046872	IEA	YER017C
GO:0005524	IEA	YER017C
GO:0008237	IEA	YER017C
GO:0000166	IEA	YER017C
GO:0008270	IEA	YER017C
GO:0008233	IEA	YER017C
GO:0016887	IMP	YER017C
GO:0008237	IMP	YER017C
GO:0003674	ND	YOR129C
GO:0005057	IPI	YDR085C
GO:0005057	IMP	YDR085C
GO:0000982	IEA	YGL071W
GO:0046872	IEA	YGL071W
GO:0000987	IDA	YGL071W
GO:0000982	IDA	YGL071W
GO:0043565	IDA	YGL071W
GO:0000982	IEA	YPL202C
GO:0001077	IC	YPL202C
GO:0000982	IDA	YPL202C
GO:0043565	IDA	YPL202C
GO:0000978	IDA	YPL202C
GO:0050839	IMP	YNR044W
GO:0050839	ISS	YNR044W
GO:0050839	IDA	YGL032C
GO:0050839	IEA	YGL032C
GO:0005313	IDA	YPR021C
GO:0015297	IDA	YPR021C
GO:0015292	IDA	YPR021C
GO:0015183	IDA	YPR021C
GO:0005096	IGI	YDR524C
GO:0005543	IDA	YDR524C
GO:0005096	IEA	YDR524C
GO:0005096	IDA	YDR524C
GO:0005096	ISS	YDR524C
GO:0046872	IEA	YDR524C
GO:0005096	IEA	YIL044C
GO:0005096	IGI	YIL044C
GO:0005096	ISS	YIL044C
GO:0005096	IDA	YIL044C
GO:0046872	IEA	YIL044C
GO:0015171	IDA	YCL025C
GO:0015171	IEA	YCL025C
GO:0015193	IGI	YCL025C
GO:0015171	IEA	YBR132C
GO:0003674	ND	YBR132C
GO:0015203	IMP	YBR132C
GO:0015171	IMP	YFL055W
GO:0015171	IEA	YFL055W
GO:0015171	IDA	YFL055W
GO:0008453	IDA	YFL030W
GO:0008483	IEA	YFL030W
GO:0016740	IEA	YFL030W
GO:0003824	IEA	YFL030W
GO:0008453	IMP	YFL030W
GO:0004760	IBA	YFL030W
GO:0008453	IEA	YFL030W
GO:0051087	IDA	YDR214W
GO:0001671	IDA	YDR214W
GO:0051087	IEA	YDR214W
GO:0001671	IEA	YDR214W
GO:0004402	IDA	YOR023C
GO:0003674	ND	YCR082W
GO:0005078	IPI	YDL073W
GO:0051920	IEA	YLR109W
GO:0016491	IEA	YLR109W
GO:0004601	IEA	YLR109W
GO:0008379	IMP	YLR109W
GO:0008379	IDA	YLR109W
GO:0008379	ISS	YLR109W
GO:0016209	IEA	YLR109W
GO:0003674	ND	YHR093W
GO:0003964	IMP	Q0050
GO:0003964	IDA	Q0055
GO:0004129	IEA	Q0055
GO:0005506	IEA	Q0055
GO:0009055	IEA	Q0055
GO:0020037	IEA	Q0055
GO:0004519	IDA	Q0060
GO:0004129	IEA	Q0060
GO:0004519	IEA	Q0060
GO:0004129	IBA	Q0060
GO:0020037	IEA	Q0060
GO:0005506	IEA	Q0060
GO:0009055	IEA	Q0060
GO:0004518	IEA	Q0060
GO:0016787	IEA	Q0060
GO:0004518	IEA	Q0065
GO:0004129	IEA	Q0065
GO:0004519	IEA	Q0065
GO:0020037	IEA	Q0065
GO:0009055	IEA	Q0065
GO:0004129	IBA	Q0065
GO:0005506	IEA	Q0065
GO:0016787	IEA	Q0065
GO:0004519	IDA	Q0065
GO:0004129	IEA	Q0070
GO:0004519	IEA	Q0070
GO:0009055	IEA	Q0070
GO:0005506	IEA	Q0070
GO:0020037	IEA	Q0070
GO:0004519	IMP	Q0070
GO:0004518	IEA	Q0070
GO:0004129	IBA	Q0070
GO:0016787	IEA	Q0070
GO:0016787	IEA	Q0075
GO:0003723	IBA	Q0075
GO:0003677	IBA	Q0075
GO:0004518	IEA	Q0075
GO:0004519	IEA	Q0075
GO:0004536	IBA	Q0075
GO:0003674	ND	Q0075
GO:0016491	IEA	YNR074C
GO:0003955	IBA	YNR074C
GO:0016668	ISS	YNR074C
GO:0004812	IEA	YER087W
GO:0000166	IEA	YER087W
GO:0004827	ISS	YER087W
GO:0016874	IEA	YER087W
GO:0004827	IEA	YER087W
GO:0005524	IEA	YER087W
GO:0003674	ND	YER093C-A
GO:0000293	IMP	YGL160W
GO:0016175	IMP	YGL160W
GO:0016491	IEA	YGL160W
GO:0016722	ISA	YGL160W
GO:0051213	IEA	YHL021C
GO:0016491	IEA	YHL021C
GO:0046872	IEA	YHL021C
GO:0003674	ND	YHL021C
GO:0016872	IEA	YHR198C
GO:0003674	ND	YHR198C
GO:0003674	ND	YIL087C
GO:0003674	ND	YAL049C
GO:0016787	IEA	YAL049C
GO:0003674	ND	YIL158W
GO:0003674	ND	YIR003W
GO:0016874	IEA	YJL046W
GO:0016979	IBA	YJL046W
GO:0005524	IEA	YJL046W
GO:0016979	ISA	YJL046W
GO:0000166	IEA	YJL046W
GO:0043022	IDA	YJL131C
GO:0003743	ISS	YJL131C
GO:0003674	ND	YJR080C
GO:0017128	IBA	YJR100C
GO:0003674	ND	YJR100C
GO:0003674	ND	YKL037W
GO:0003674	ND	YKR074W
GO:0003674	ND	YBR108W
GO:0003674	ND	YML050W
GO:0003674	ND	YML087C
GO:0016491	IEA	YML087C
GO:0003674	ND	YMR003W
GO:0003674	ND	YMR157C
GO:0003674	ND	YOL053W
GO:0003674	ND	YBR194W
GO:0003674	ND	YOR215C
GO:0016884	IEA	YOR215C
GO:0003674	ND	YPL158C
GO:0016491	IBA	YPR004C
GO:0050660	IEA	YPR004C
GO:0009055	IEA	YPR004C
GO:0003674	ND	YPR004C
GO:0003674	ND	YHR199C
GO:0016872	IEA	YHR199C
GO:0008081	IEA	YDL237W
GO:0003674	ND	YDL237W
GO:0003779	IEA	YDR063W
GO:0003674	ND	YDR063W
GO:0071933	IEA	YDR063W
GO:0003674	ND	YER080W
GO:0003779	IPI	YMR092C
GO:0003779	IEA	YMR092C
GO:0051015	IBA	YMR092C
GO:0004652	IEA	YIL079C
GO:0008270	IEA	YIL079C
GO:0003676	IEA	YIL079C
GO:0046872	IEA	YIL079C
GO:0004652	IGI	YIL079C
GO:0004652	IDA	YIL079C
GO:0034459	IDA	YDL175C
GO:0003723	IDA	YDL175C
GO:0046872	IEA	YDL175C
GO:0008270	IEA	YDL175C
GO:0004652	IGI	YDL175C
GO:0004652	IDA	YDL175C
GO:0004652	IEA	YDL175C
GO:0003676	IEA	YDL175C
GO:0030674	IMP	YDL175C
GO:0000166	IEA	YBR059C
GO:0005524	IEA	YBR059C
GO:0004672	IEA	YBR059C
GO:0004672	IDA	YBR059C
GO:0004672	IMP	YBR059C
GO:0016301	IEA	YBR059C
GO:0004674	IEA	YBR059C
GO:0004674	IBA	YBR059C
GO:0016740	IEA	YBR059C
GO:0016746	IEA	YDR264C
GO:0016740	IEA	YDR264C
GO:0019706	IEA	YDR264C
GO:0016409	IDA	YDR264C
GO:0016746	IEA	YOR034C
GO:0016409	ISS	YOR034C
GO:0019706	IEA	YOR034C
GO:0016740	IEA	YOR034C
GO:0003723	IEA	YOR335C
GO:0004813	IGI	YOR335C
GO:0004813	ISS	YOR335C
GO:0004813	IEA	YOR335C
GO:0005524	IEA	YOR335C
GO:0000166	IEA	YOR335C
GO:0003676	IEA	YOR335C
GO:0016876	IEA	YOR335C
GO:0000049	IEA	YOR335C
GO:0000049	IBA	YOR335C
GO:0016597	IBA	YOR335C
GO:0004812	IEA	YOR335C
GO:0016874	IEA	YOR335C
GO:0046872	IEA	YOR335C
GO:0003674	ND	YJL122W
GO:0004029	ISS	YMR170C
GO:0004029	IMP	YMR170C
GO:0004029	IEA	YMR170C
GO:0016491	IEA	YMR170C
GO:0004029	IEA	YMR169C
GO:0016491	IEA	YMR169C
GO:0004029	IDA	YMR169C
GO:0016491	IEA	YOR374W
GO:0004030	IEA	YOR374W
GO:0004030	IDA	YOR374W
GO:0004029	IDA	YOR374W
GO:0004029	IMP	YOR374W
GO:0004030	IDA	YER073W
GO:0016491	IEA	YER073W
GO:0004030	IEA	YER073W
GO:0004029	IDA	YER073W
GO:0004029	IBA	YPL061W
GO:0004030	IDA	YPL061W
GO:0016491	IEA	YPL061W
GO:0004030	IMP	YPL061W
GO:0033721	IEA	YPL061W
GO:0016740	IEA	YOR175C
GO:0003841	IGI	YOR175C
GO:0003841	IMP	YOR175C
GO:0047184	IMP	YOR175C
GO:0008374	IDA	YOR175C
GO:0008374	IMP	YOR175C
GO:0003841	IEA	YOR175C
GO:0047184	IEA	YOR175C
GO:0016746	IEA	YOR175C
GO:0043014	IPI	YNL148C
GO:0008017	IPI	YNL148C
GO:0004578	IEA	YBR110W
GO:0019187	IDA	YBR110W
GO:0016757	IEA	YBR110W
GO:0016740	IEA	YBR110W
GO:0016740	IEA	YNL048W
GO:0004377	IEA	YNL048W
GO:0004377	IDA	YNL048W
GO:0000026	IGI	YNL048W
GO:0016757	IEA	YNL048W
GO:0000009	IMP	YNR030W
GO:0016757	IEA	YNR030W
GO:0052917	IEA	YNR030W
GO:0016740	IEA	YNR030W
GO:0016740	IEA	YGL047W
GO:0004577	IEA	YGL047W
GO:0016757	IEA	YGL047W
GO:0016758	IEA	YGL047W
GO:0004577	ISS	YGL047W
GO:0004577	IDA	YGL047W
GO:0004577	IMP	YGL047W
GO:0004577	ISS	YBR070C
GO:0004577	IDA	YBR070C
GO:0004577	IMP	YBR070C
GO:0043495	IMP	YBR070C
GO:0000033	IBA	YGL065C
GO:0016757	IEA	YGL065C
GO:0102704	IEA	YGL065C
GO:0004378	IDA	YGL065C
GO:0033164	IDA	YGL065C
GO:0004378	IEA	YGL065C
GO:0016740	IEA	YGL065C
GO:0052925	IDA	YBL082C
GO:0052925	IEA	YBL082C
GO:0016758	IEA	YBL082C
GO:0016757	IEA	YBL082C
GO:0000033	IMP	YBL082C
GO:0016740	IEA	YBL082C
GO:0004581	IEA	YPL227C
GO:0004581	IDA	YPL227C
GO:0016740	IEA	YPL227C
GO:0016757	IEA	YPL227C
GO:0016757	IEA	YOR002W
GO:0016758	IMP	YOR002W
GO:0016758	IEA	YOR002W
GO:0016740	IEA	YOR002W
GO:0042281	IMP	YOR002W
GO:0003975	IEA	YBR243C
GO:0016740	IEA	YBR243C
GO:0016757	IEA	YBR243C
GO:0003975	IMP	YBR243C
GO:0008963	IEA	YBR243C
GO:0016740	IEA	YOR067C
GO:0016757	IEA	YOR067C
GO:0042283	IMP	YOR067C
GO:0016758	IEA	YOR067C
GO:0042281	IBA	YOR067C
GO:0004376	IMP	YNL219C
GO:0052918	IEA	YNL219C
GO:0052926	IEA	YNL219C
GO:0016757	IEA	YNL219C
GO:0000030	IMP	YNL219C
GO:0000030	ISS	YNL219C
GO:0016740	IEA	YNL219C
GO:0004672	IDA	YGL021W
GO:0004674	ISS	YGL021W
GO:0005524	IEA	YGL021W
GO:0000166	IEA	YGL021W
GO:0016301	IEA	YGL021W
GO:0004674	IBA	YGL021W
GO:0004674	IEA	YGL021W
GO:0016740	IEA	YGL021W
GO:0004674	ISS	YBL009W
GO:0004672	IDA	YBL009W
GO:0004674	IBA	YBL009W
GO:0005524	IEA	YBL009W
GO:0016301	IEA	YBL009W
GO:0004674	IEA	YBL009W
GO:0016740	IEA	YBL009W
GO:0000166	IEA	YBL009W
GO:0050660	IEA	YML086C
GO:0003885	IDA	YML086C
GO:0003885	IEA	YML086C
GO:0016899	IEA	YML086C
GO:0016614	IEA	YML086C
GO:0016491	IEA	YML086C
GO:0015174	IDA	YNL270C
GO:0015171	IEA	YNL270C
GO:0022890	IMP	YOL130W
GO:0015095	IBA	YOL130W
GO:0046873	IEA	YOL130W
GO:0015095	IBA	YFL050C
GO:0046873	IEA	YFL050C
GO:0022890	IMP	YFL050C
GO:0003824	IEA	YLR089C
GO:0008483	IEA	YLR089C
GO:0004021	IEA	YLR089C
GO:0030170	IEA	YLR089C
GO:0004021	IMP	YLR089C
GO:0016740	IEA	YLR089C
GO:0016740	IEA	YDR111C
GO:0008483	IEA	YDR111C
GO:0004021	IGI	YDR111C
GO:0030170	IEA	YDR111C
GO:0003824	IEA	YDR111C
GO:0008483	ISS	YDR111C
GO:0031625	IPI	YKR021W
GO:0030674	IPI	YJL084C
GO:0031625	IPI	YJL084C
GO:0097027	IEA	YGR225W
GO:0008047	IPI	YGR225W
GO:0008047	IMP	YGR225W
GO:0010997	IEA	YGR225W
GO:0016787	IEA	YML035C
GO:0003876	IEA	YML035C
GO:0019239	IEA	YML035C
GO:0046872	IEA	YML035C
GO:0003876	IMP	YML035C
GO:0003876	IDA	YML035C
GO:0004040	ISS	YDR242W
GO:0016787	IEA	YDR242W
GO:0004040	IEA	YDR242W
GO:0003674	ND	YBR211C
GO:0008519	IDA	YOR378W
GO:0005515	IPI	YBR158W
GO:0030246	IEA	YGL156W
GO:0004559	IEA	YGL156W
GO:0003824	IEA	YGL156W
GO:0046872	IEA	YGL156W
GO:0016798	IEA	YGL156W
GO:0004559	ISS	YGL156W
GO:0004559	IDA	YGL156W
GO:0016787	IEA	YGL156W
GO:0003723	IEA	YJR047C
GO:0003746	ISA	YJR047C
GO:0003723	ISA	YJR047C
GO:0003746	IEA	YJR047C
GO:0043022	ISA	YJR047C
GO:0043022	IEA	YJR047C
GO:0000009	IDA	YEL036C
GO:0000030	ISS	YEL036C
GO:0003674	ND	YKL047W
GO:0005199	IEA	YHR126C
GO:0003674	ND	YHR126C
GO:0000295	IDA	YPR128C
GO:0000295	IMP	YPR128C
GO:0003674	ND	YMR010W
GO:0019948	IDA	YPR180W
GO:0008641	IEA	YPR180W
GO:0003877	IEA	YCL050C
GO:0005524	IEA	YCL050C
GO:0016787	IEA	YCL050C
GO:0008796	IMP	YCL050C
GO:0016740	IEA	YCL050C
GO:0008796	IGI	YCL050C
GO:0008796	IDA	YCL050C
GO:0016779	IEA	YCL050C
GO:0000166	IEA	YCL050C
GO:0004780	IMP	YCL050C
GO:0004780	IDA	YCL050C
GO:0004780	IEA	YCL050C
GO:0005524	IEA	YDR530C
GO:0016787	IEA	YDR530C
GO:0003877	IEA	YDR530C
GO:0008796	IGI	YDR530C
GO:0008796	IDA	YDR530C
GO:0008796	IMP	YDR530C
GO:0004780	IEA	YDR530C
GO:0000166	IEA	YDR530C
GO:0016740	IEA	YDR530C
GO:0016779	IEA	YDR530C
GO:0004842	IMP	YNL172W
GO:0061630	IBA	YDL008W
GO:0097602	IBA	YDL008W
GO:0046872	IEA	YDL008W
GO:0016874	IEA	YDL008W
GO:0004842	IEA	YDL008W
GO:0004842	IDA	YDL008W
GO:0031625	IBA	YLR127C
GO:0004842	IMP	YLR127C
GO:0031625	IEA	YLR127C
GO:0061630	IBA	YLR127C
GO:0004842	IDA	YDR118W
GO:0004842	IDA	YOR249C
GO:0004842	IDA	YLR102C
GO:0003674	ND	YBR151W
GO:0008233	IEA	YKL103C
GO:0008237	IEA	YKL103C
GO:0004177	IEA	YKL103C
GO:0008270	IEA	YKL103C
GO:0070006	IDA	YKL103C
GO:0016787	IEA	YKL103C
GO:0046872	IEA	YKL103C
GO:0070006	IEA	YKL103C
GO:0008237	IEA	YKL157W
GO:0008270	IBA	YKL157W
GO:0046872	IEA	YKL157W
GO:0016787	IEA	YKL157W
GO:0070006	IDA	YKL157W
GO:0004177	IEA	YKL157W
GO:0008233	IEA	YKL157W
GO:0042277	IBA	YKL157W
GO:0008270	IEA	YKL157W
GO:0004177	IDA	YBR286W
GO:0016787	IEA	YBR286W
GO:0004177	IEA	YBR286W
GO:0008233	IEA	YBR286W
