go_id	evidence	oln_id
GO:0032543	IC	Q0020
GO:0032543	IMP	Q0158
GO:0042255	IMP	Q0158
GO:0006783	IGI	YMR056C
GO:0009060	IGI	YMR056C
GO:0006839	IGI	YMR056C
GO:0006810	IEA	YMR056C
GO:0055085	IEA	YMR056C
GO:0046902	IBA	YMR056C
GO:0015866	IEA	YMR056C
GO:0015867	IEA	YMR056C
GO:0015886	IMP	YMR056C
GO:0009061	IGI	YBR085W
GO:0009061	IEP	YBR085W
GO:0055085	ISA	YBR085W
GO:0006810	IEA	YBR085W
GO:0055085	IEA	YBR085W
GO:0015866	IEA	YBR085W
GO:0046902	IBA	YBR085W
GO:0015886	IMP	YBR085W
GO:0015867	IEA	YBR085W
GO:0055114	IEA	YJR155W
GO:0006081	ISS	YJR155W
GO:0006081	ISS	YNL331C
GO:0055114	IEA	YNL331C
GO:0006081	ISS	YOL165C
GO:0055114	IEA	YOL165C
GO:0006081	ISS	YCR107W
GO:0055114	IEA	YCR107W
GO:0055114	IEA	YDL243C
GO:0006081	ISS	YDL243C
GO:0006081	ISS	YFL056C
GO:0055114	IEA	YFL056C
GO:0006146	IDA	YNL141W
GO:0006146	IMP	YNL141W
GO:0043101	IDA	YNL141W
GO:0043101	IMP	YNL141W
GO:0043103	IDA	YNL141W
GO:0043103	IMP	YNL141W
GO:0006146	IEA	YNL141W
GO:0009168	IEA	YNL141W
GO:0009117	IEA	YNL141W
GO:0006508	IEA	YHR047C
GO:0005977	IMP	YHR047C
GO:0006508	IMP	YHR047C
GO:0043171	IBA	YHR047C
GO:0000244	IMP	YBL074C
GO:0006397	IEA	YBL074C
GO:0008380	IEA	YBL074C
GO:0001300	IMP	YKL106W
GO:0009058	IEA	YKL106W
GO:0001302	IMP	YKL106W
GO:0006533	IBA	YKL106W
GO:0006538	RCA	YKL106W
GO:0006530	RCA	YKL106W
GO:0006520	IEA	YKL106W
GO:0009058	IEA	YLR027C
GO:0006532	IMP	YLR027C
GO:0006520	IEA	YLR027C
GO:0006529	RCA	YLR027C
GO:0006532	RCA	YLR027C
GO:0019266	IC	YLR027C
GO:0032259	IEA	YBR236C
GO:0006370	IEA	YBR236C
GO:0006397	IEA	YBR236C
GO:0006370	IDA	YBR236C
GO:0045944	IMP	YKL112W
GO:0006338	IGI	YKL112W
GO:0006338	IDA	YKL112W
GO:0006260	IEA	YKL112W
GO:0070911	IDA	YKL112W
GO:0070911	IMP	YKL112W
GO:0006261	IDA	YKL112W
GO:0006366	IEA	YKL112W
GO:0006974	IEA	YKL112W
GO:0006281	IEA	YKL112W
GO:0006351	IEA	YKL112W
GO:0030466	IMP	YKL112W
GO:0000122	IMP	YKL112W
GO:0006355	IEA	YKL112W
GO:0090139	IMP	YMR072W
GO:0000001	IMP	YMR072W
GO:0000002	IMP	YMR072W
GO:0000226	IMP	YJR108W
GO:0000147	IMP	YCR088W
GO:0044379	IMP	YCR088W
GO:2000601	IDA	YCR088W
GO:0051016	IMP	YCR088W
GO:0030488	IMP	YOR239W
GO:0032259	IEA	YOR239W
GO:0051017	IDA	YOR239W
GO:0008153	IMP	YNR033W
GO:0009058	IEA	YNR033W
GO:0046654	IBA	YNR033W
GO:0008152	IEA	YNR033W
GO:0006541	IEA	YNR033W
GO:0046656	IEA	YNR033W
GO:0046654	IEA	YNR033W
GO:0046654	IEA	YMR289W
GO:0046656	IMP	YMR289W
GO:0008152	IEA	YMR289W
GO:0009098	IBA	YMR289W
GO:0046656	IEA	YMR289W
GO:0009099	IBA	YMR289W
GO:0045944	IDA	YER045C
GO:0006351	IEA	YER045C
GO:0006355	IEA	YER045C
GO:0006366	IEA	YER045C
GO:0001300	IMP	YGR037C
GO:0015909	IMP	YGR037C
GO:0006810	IEA	YGR037C
GO:0042759	IMP	YNR016C
GO:0006998	TAS	YNR016C
GO:0006606	IMP	YNR016C
GO:0006633	IEA	YNR016C
GO:0008152	IEA	YNR016C
GO:0006629	IEA	YNR016C
GO:2001295	IEA	YNR016C
GO:0006631	IEA	YNR016C
GO:0060196	IMP	YLR131C
GO:0000083	IMP	YLR131C
GO:2001043	IMP	YLR131C
GO:0006351	IEA	YLR131C
GO:0045944	IMP	YLR131C
GO:0006355	IEA	YLR131C
GO:0000122	IMP	YLR131C
GO:0030036	IDA	YLR144C
GO:0006076	IBA	YLR144C
GO:0008152	IEA	YLR144C
GO:0008150	ND	YJR083C
GO:0006083	IMP	YBL015W
GO:0006084	IEA	YBL015W
GO:0019679	IBA	YBL015W
GO:0009967	IMP	YDL203C
GO:0031505	IMP	YDL203C
GO:0042254	IEA	YDR161W
GO:0030433	IGI	YDR161W
GO:0051436	IGI	YPL267W
GO:0051436	IMP	YPL267W
GO:0006351	IEA	YPL267W
GO:0006355	IEA	YPL267W
GO:0051301	IEA	YPL267W
GO:0051436	IDA	YPL267W
GO:0051436	IPI	YPL267W
GO:0007049	IEA	YPL267W
GO:0000002	IMP	YLR304C
GO:0006099	IEA	YLR304C
GO:0006099	IDA	YLR304C
GO:0008152	IEA	YLR304C
GO:0008152	IEA	YJL200C
GO:0006099	IEA	YJL200C
GO:0019878	IEA	YJL200C
GO:0008652	IEA	YJL200C
GO:0009085	IEA	YJL200C
GO:0008150	ND	YJL200C
GO:0009245	IBA	YKL192C
GO:0055114	IEA	YKL192C
GO:0006633	IEA	YKL192C
GO:0009107	IMP	YKL192C
GO:0006631	IEA	YKL192C
GO:0006629	IEA	YKL192C
GO:0006085	IDA	YAL054C
GO:0019654	IMP	YAL054C
GO:0019427	IEA	YAL054C
GO:0016573	IGI	YAL054C
GO:0008152	IEA	YAL054C
GO:0001302	IMP	YLR153C
GO:0019427	IEA	YLR153C
GO:0016573	IMP	YLR153C
GO:0008152	IEA	YLR153C
GO:0006085	IDA	YLR153C
GO:0006090	IEA	YLR153C
GO:0030050	TAS	YFL039C
GO:0030010	IGI	YFL039C
GO:0006887	TAS	YFL039C
GO:0016573	IDA	YFL039C
GO:0000001	TAS	YFL039C
GO:0031505	TAS	YFL039C
GO:0000916	IMP	YFL039C
GO:0001300	IMP	YFL039C
GO:0007119	TAS	YFL039C
GO:0000916	IDA	YFL039C
GO:0000011	IGI	YFL039C
GO:0000011	IMP	YFL039C
GO:0006897	IMP	YFL039C
GO:0000132	TAS	YFL039C
GO:0006281	IDA	YFL039C
GO:0034599	IGI	YFL039C
GO:0030476	IDA	YFL039C
GO:0009306	IMP	YFL039C
GO:0009306	IGI	YFL039C
GO:0006338	IBA	YDR448W
GO:1990414	IMP	YDR448W
GO:0016573	IEA	YDR448W
GO:0006357	IEA	YDR448W
GO:0006325	IDA	YDR448W
GO:0006355	IEA	YDR448W
GO:0035066	IMP	YDR448W
GO:0006357	IMP	YDR448W
GO:0000183	IMP	YDR448W
GO:0006348	IMP	YDR448W
GO:0035065	IEA	YDR448W
GO:0006351	IEA	YDR448W
GO:0030433	IMP	YMR184W
GO:0043248	IMP	YKL206C
GO:0043248	ISS	YKL206C
GO:0043248	IGI	YKL206C
GO:0006189	IDA	YAR015W
GO:0006189	IMP	YAR015W
GO:0006189	IEA	YAR015W
GO:0006164	IMP	YAR015W
GO:0006164	IEA	YAR015W
GO:0006164	IDA	YAR015W
GO:0044208	IBA	YNL220W
GO:0006164	IEA	YNL220W
GO:0044208	IEA	YNL220W
GO:0046040	IBA	YNL220W
GO:0006164	IMP	YNL220W
GO:0006164	IMP	YLR359W
GO:0009152	IEA	YLR359W
GO:0006189	IGI	YLR359W
GO:0006189	IMP	YLR359W
GO:0044208	IEA	YLR359W
GO:0044208	IBA	YLR359W
GO:0006164	IEA	YLR359W
GO:0006189	IEA	YLR359W
GO:0008152	IEA	YLR028C
GO:0006189	IEA	YLR028C
GO:0006164	IEA	YLR028C
GO:0006189	IMP	YLR028C
GO:0006189	IDA	YLR028C
GO:0009060	IEP	YLR028C
GO:0030437	IEP	YLR028C
GO:0006164	IDA	YLR028C
GO:0006164	IMP	YLR028C
GO:0006164	IEA	YMR120C
GO:0006189	IEA	YMR120C
GO:0006189	IMP	YMR120C
GO:0006189	IDA	YMR120C
GO:0006164	IDA	YMR120C
GO:0006164	IMP	YMR120C
GO:0008152	IEA	YMR120C
GO:0006164	IEA	YOR128C
GO:0006189	IEA	YOR128C
GO:0006164	IC	YOR128C
GO:0006189	IC	YOR128C
GO:0006144	IMP	YOR128C
GO:0006730	IEA	YGR204W
GO:0008152	IEA	YGR204W
GO:0000105	IEA	YGR204W
GO:0006164	IEA	YGR204W
GO:0008652	IEA	YGR204W
GO:0009086	IEA	YGR204W
GO:0055114	IEA	YGR204W
GO:0009257	IBA	YGR204W
GO:0006760	IMP	YGR204W
GO:0035999	IEA	YGR204W
GO:0009113	IMP	YGR204W
GO:0006164	IEA	YMR300C
GO:0006541	IEA	YMR300C
GO:0009113	IEA	YMR300C
GO:0009116	IEA	YMR300C
GO:0006189	IMP	YMR300C
GO:0006189	IEA	YMR300C
GO:0006144	TAS	YGL234W
GO:0006164	IEA	YGL234W
GO:0006189	IEA	YGL234W
GO:0009113	IEA	YGL234W
GO:0008152	IEA	YGL234W
GO:0006189	IEA	YGR061C
GO:0006541	IEA	YGR061C
GO:0006189	IC	YGR061C
GO:0006164	IMP	YGR061C
GO:0006164	IEA	YGR061C
GO:0006164	IEA	YDR408C
GO:0006189	IMP	YDR408C
GO:0006164	IMP	YDR408C
GO:0006189	IEA	YDR408C
GO:0009058	IEA	YDR408C
GO:0046084	IMP	YDR408C
GO:0006355	IEA	YCL058W-A
GO:0000750	IMP	YCL058W-A
GO:0006351	IEA	YCL058W-A
GO:0000122	IMP	YCL058W-A
GO:0006116	IMP	YOL086C
GO:0055114	IEA	YOL086C
GO:0000947	IGI	YOL086C
GO:0006116	IDA	YOL086C
GO:0043458	IMP	YOL086C
GO:0000947	IGI	YMR303C
GO:0055114	IEA	YMR303C
GO:0006067	IDA	YMR303C
GO:0006116	IDA	YMR303C
GO:0006067	IBA	YMR083W
GO:0055114	IEA	YMR083W
GO:0006113	ISS	YMR083W
GO:0006116	IDA	YMR083W
GO:0000947	IGI	YMR083W
GO:0000947	IGI	YGL256W
GO:0055114	IEA	YGL256W
GO:0006113	IMP	YGL256W
GO:0006116	IMP	YBR145W
GO:0043458	IMP	YBR145W
GO:0055114	IEA	YBR145W
GO:0000947	IGI	YBR145W
GO:0033859	IMP	YMR318C
GO:0055114	IEA	YMR318C
GO:0006066	IDA	YMR318C
GO:0006081	IDA	YMR318C
GO:0006066	IDA	YCR105W
GO:0055114	IEA	YCR105W
GO:0019509	ISS	YMR009W
GO:0019509	IGI	YMR009W
GO:0019509	IMP	YMR009W
GO:0009086	IEA	YMR009W
GO:0055114	IEA	YMR009W
GO:0019509	IEA	YMR009W
GO:0008652	IEA	YMR009W
GO:0006139	IEA	YDR226W
GO:0016310	IEA	YDR226W
GO:0009117	IMP	YDR226W
GO:0006172	IEA	YDR226W
GO:0046939	IEA	YDR226W
GO:0006270	IMP	YDR226W
GO:0006172	IDA	YDR226W
GO:0046939	IEA	YER170W
GO:0006139	IEA	YER170W
GO:0016310	IEA	YER170W
GO:0009117	IDA	YER170W
GO:0006144	IMP	YJR105W
GO:0046835	IBA	YJR105W
GO:0006166	IEA	YJR105W
GO:0044209	IEA	YJR105W
GO:0006169	IBA	YJR105W
GO:0016310	IEA	YJR105W
GO:0006810	IEA	YCR011C
GO:0055085	ISS	YCR011C
GO:0006351	IEA	YDR216W
GO:0071400	IPI	YDR216W
GO:0061410	IMP	YDR216W
GO:0061425	IMP	YDR216W
GO:0061429	IMP	YDR216W
GO:0061424	IMP	YDR216W
GO:0006325	IDA	YDR216W
GO:0031936	IDA	YDR216W
GO:0007031	IMP	YDR216W
GO:0097235	IMP	YDR216W
GO:0006355	IEA	YDR216W
GO:0006366	IEA	YDR216W
GO:0072488	IEA	YCR010C
GO:0006810	IEA	YCR010C
GO:0015696	IEA	YCR010C
GO:0015696	IEP	YCR010C
GO:0015696	IMP	YCR010C
GO:0055085	IMP	YCR010C
GO:0006811	IEA	YCR010C
GO:0006847	IBA	YCR010C
GO:0006846	IMP	YCR010C
GO:0051321	IEA	YCR010C
GO:0019740	IMP	YCR010C
GO:0000001	IMP	YDL239C
GO:0000001	IGI	YDL239C
GO:0051321	IEA	YDL239C
GO:0051301	IEA	YDL239C
GO:0032120	IMP	YDL239C
GO:0030435	IMP	YDL239C
GO:0030476	IMP	YDL239C
GO:0007049	IEA	YDL239C
GO:0030435	IEA	YDL239C
GO:0030437	IMP	YLR227C
GO:0051321	IEA	YLR227C
GO:0007049	IEA	YLR227C
GO:0051301	IEA	YLR227C
GO:0030435	IEA	YLR227C
GO:0006417	IEA	YMR064W
GO:0006417	IMP	YMR064W
GO:0006417	IEA	YMR282C
GO:0070124	IGI	YMR282C
GO:0016071	IMP	YPL005W
GO:0070124	IGI	YPL005W
GO:0000749	IMP	YLR040C
GO:0000749	IGI	YLR040C
GO:0006950	IEA	YLR040C
GO:0034599	IMP	YEL052W
GO:0006515	IMP	YEL052W
GO:0016558	IMP	YEL052W
GO:0042273	IMP	YLR397C
GO:0042493	IMP	YLR397C
GO:0006508	IEA	YER017C
GO:0030150	IMP	YER017C
GO:0001302	IMP	YER017C
GO:0002181	IMP	YER017C
GO:0043623	IMP	YER017C
GO:0006465	IMP	YER017C
GO:0006508	IMP	YER017C
GO:0000282	IMP	YOR129C
GO:0051666	IGI	YOR129C
GO:0051666	IMP	YOR129C
GO:0008105	IMP	YOR129C
GO:0000750	IPI	YDR085C
GO:0000767	IMP	YDR085C
GO:0000750	IGI	YDR085C
GO:0000753	IMP	YDR085C
GO:0008277	IPI	YDR085C
GO:0008277	IMP	YDR085C
GO:0000750	IMP	YDR085C
GO:0036086	IEA	YGL071W
GO:0045132	IMP	YGL071W
GO:0034087	IMP	YGL071W
GO:0036086	IMP	YGL071W
GO:0006355	IEA	YGL071W
GO:0006351	IEA	YGL071W
GO:0034758	IMP	YGL071W
GO:0000122	IMP	YGL071W
GO:0007059	IMP	YGL071W
GO:0032048	IMP	YGL071W
GO:0045944	IDA	YGL071W
GO:0006366	IEA	YPL202C
GO:0006351	IEA	YPL202C
GO:2000185	IMP	YPL202C
GO:0045944	IMP	YPL202C
GO:0032048	IMP	YPL202C
GO:0045944	IDA	YPL202C
GO:0034599	IGI	YPL202C
GO:0006879	IGI	YPL202C
GO:0036086	IGI	YPL202C
GO:0036086	IEA	YPL202C
GO:0006355	IEA	YPL202C
GO:0072715	IMP	YPL202C
GO:0007155	IEA	YNR044W
GO:0019236	IEA	YNR044W
GO:0000752	IMP	YNR044W
GO:0000752	IDA	YGL032C
GO:0000752	IEA	YGL032C
GO:0007155	IEA	YGL032C
GO:0015810	IDA	YPR021C
GO:0089711	IEA	YPR021C
GO:0015813	IDA	YPR021C
GO:0055085	IEA	YPR021C
GO:0044271	IMP	YPR021C
GO:0006865	IEA	YPR021C
GO:0006810	IEA	YPR021C
GO:0089712	IEA	YPR021C
GO:0043490	IBA	YPR021C
GO:0043547	IEA	YDR524C
GO:0015031	IEA	YDR524C
GO:0006891	ISS	YDR524C
GO:0006891	IGI	YDR524C
GO:0006888	ISS	YDR524C
GO:0006810	IEA	YDR524C
GO:0006888	IGI	YDR524C
GO:0043547	IEA	YIL044C
GO:0006891	ISS	YIL044C
GO:0006891	IGI	YIL044C
GO:0006888	ISS	YIL044C
GO:0006888	IGI	YIL044C
GO:0006865	IDA	YCL025C
GO:0055085	IDA	YCL025C
GO:0006865	IEA	YCL025C
GO:0055085	IEA	YCL025C
GO:0006810	IEA	YCL025C
GO:0035524	IEA	YCL025C
GO:0015823	IEA	YCL025C
GO:0003333	IEA	YCL025C
GO:0006810	IEA	YBR132C
GO:1902269	IMP	YBR132C
GO:1902274	IMP	YBR132C
GO:0006865	IEA	YBR132C
GO:0003333	IEA	YBR132C
GO:0055085	IEA	YBR132C
GO:0006865	IMP	YFL055W
GO:0055085	IDA	YFL055W
GO:0006865	IEA	YFL055W
GO:0006810	IEA	YFL055W
GO:0055085	IEA	YFL055W
GO:0003333	IEA	YFL055W
GO:0006865	IDA	YFL055W
GO:0019265	IDA	YFL030W
GO:0006545	IEA	YFL030W
GO:0032781	IEA	YDR214W
GO:0006457	IPI	YDR214W
GO:0006457	IMP	YDR214W
GO:0034605	IMP	YDR214W
GO:0006950	IEA	YDR214W
GO:1990414	IMP	YOR023C
GO:0016573	IMP	YOR023C
GO:0016573	IPI	YOR023C
GO:0006351	IEA	YOR023C
GO:0006355	IEA	YOR023C
GO:0016573	IPI	YCR082W
GO:0043407	IGI	YDL073W
GO:0007232	IGI	YDL073W
GO:0007232	IPI	YDL073W
GO:0009967	IEA	YDL073W
GO:0010038	IMP	YLR109W
GO:0045454	IMP	YLR109W
GO:0034599	IGI	YLR109W
GO:0055114	IEA	YLR109W
GO:0045454	IEA	YLR109W
GO:0045454	IDA	YLR109W
GO:0098869	IEA	YLR109W
GO:0008150	ND	YHR093W
GO:0006315	IDA	Q0050
GO:0006397	IDA	Q0050
GO:0006278	IMP	Q0050
GO:0006397	IEA	Q0050
GO:0055114	IEA	Q0055
GO:1902600	IEA	Q0055
GO:0009060	IEA	Q0055
GO:0006397	IEA	Q0055
GO:0006314	IMP	Q0055
GO:0006278	IEA	Q0055
GO:0006314	IEA	Q0060
GO:0008150	ND	Q0060
GO:0008380	IEA	Q0060
GO:0055114	IEA	Q0060
GO:0006123	IBA	Q0060
GO:0090305	IEA	Q0060
GO:0009060	IBA	Q0060
GO:0015990	IBA	Q0060
GO:0009060	IEA	Q0060
GO:0006397	IEA	Q0060
GO:0008380	IDA	Q0065
GO:0006314	IMP	Q0065
GO:0006123	IBA	Q0065
GO:0055114	IEA	Q0065
GO:0009060	IEA	Q0065
GO:0006397	IEA	Q0065
GO:0009060	IBA	Q0065
GO:0015990	IBA	Q0065
GO:0008380	IEA	Q0065
GO:0090305	IEA	Q0065
GO:0006314	IEA	Q0065
GO:0006314	IEA	Q0070
GO:0009060	IEA	Q0070
GO:0090305	IEA	Q0070
GO:0015990	IBA	Q0070
GO:0008380	IEA	Q0070
GO:0006123	IBA	Q0070
GO:0055114	IEA	Q0070
GO:0009060	IBA	Q0070
GO:0006397	IEA	Q0070
GO:0006316	IMP	Q0070
GO:0006314	IEA	Q0075
GO:0034337	IBA	Q0075
GO:0090305	IEA	Q0075
GO:0000372	IBA	Q0075
GO:0006259	IBA	Q0075
GO:0008150	ND	Q0075
GO:0000304	IMP	YNR074C
GO:0055114	IEA	YNR074C
GO:0043065	IMP	YNR074C
GO:0006915	IEA	YNR074C
GO:0019646	IBA	YNR074C
GO:0006433	IEA	YER087W
GO:0008150	ND	YER087W
GO:0006412	IEA	YER087W
GO:0006418	IEA	YER087W
GO:0008150	ND	YER093C-A
GO:0006811	IEA	YGL160W
GO:0006915	IGI	YGL160W
GO:0032956	IMP	YGL160W
GO:0055114	IEA	YGL160W
GO:0055114	IEA	YHL021C
GO:0007005	IMP	YHL021C
GO:0008150	ND	YHR198C
GO:0008150	ND	YIL087C
GO:0008150	ND	YAL049C
GO:0007049	IEA	YIL158W
GO:0008150	ND	YIL158W
GO:0034642	IMP	YIR003W
GO:0009249	IEA	YJL046W
GO:0006464	IEA	YJL046W
GO:0009249	IMP	YJL046W
GO:0070124	ISS	YJL131C
GO:0070124	IGI	YJL131C
GO:0007007	IMP	YJR080C
GO:0017121	IEA	YJR100C
GO:1903147	IMP	YJR100C
GO:0034605	IGI	YJR100C
GO:0034599	IMP	YJR100C
GO:0001300	IGI	YJR100C
GO:0034599	IGI	YJR100C
GO:0016236	IMP	YKL037W
GO:0000422	IMP	YKL037W
GO:0006914	IEA	YKL037W
GO:0008150	ND	YKR074W
GO:0051016	IMP	YBR108W
GO:0051016	IEA	YBR108W
GO:0000147	IGI	YBR108W
GO:0008150	ND	YML050W
GO:0008150	ND	YML087C
GO:0055114	IEA	YML087C
GO:0022900	IBA	YML087C
GO:0008150	ND	YMR003W
GO:0008150	ND	YMR157C
GO:0008150	ND	YOL053W
GO:0008150	ND	YBR194W
GO:0008150	ND	YOR215C
GO:0000917	IMP	YPL158C
GO:0097271	IMP	YPL158C
GO:0033539	IBA	YPR004C
GO:0008150	ND	YPR004C
GO:0055114	IEA	YPR004C
GO:0008150	ND	YHR199C
GO:0006629	IEA	YDL237W
GO:0008150	ND	YDL237W
GO:0034316	IEA	YDR063W
GO:0034316	IDA	YDR063W
GO:0071846	IDA	YDR063W
GO:0008150	ND	YER080W
GO:0006970	TAS	YMR092C
GO:0030042	IPI	YMR092C
GO:0030042	IGI	YMR092C
GO:0032466	IGI	YMR092C
GO:0051016	IMP	YMR092C
GO:0030836	IBA	YMR092C
GO:0071039	IGI	YIL079C
GO:0071031	IGI	YIL079C
GO:0071038	IDA	YIL079C
GO:0071037	IGI	YIL079C
GO:0071036	IGI	YIL079C
GO:0071035	IGI	YIL079C
GO:0043629	IDA	YIL079C
GO:0043633	IEA	YIL079C
GO:0071035	IGI	YDL175C
GO:0071038	IDA	YDL175C
GO:0071031	IGI	YDL175C
GO:0043629	IDA	YDL175C
GO:0043633	IEA	YDL175C
GO:0006400	IMP	YDL175C
GO:0071039	IGI	YDL175C
GO:0071036	IGI	YDL175C
GO:0071037	IGI	YDL175C
GO:0016310	IEA	YBR059C
GO:0030100	IMP	YBR059C
GO:0030036	IMP	YBR059C
GO:0007015	IBA	YBR059C
GO:0000147	IBA	YBR059C
GO:0006468	IEA	YBR059C
GO:0006468	IDA	YBR059C
GO:0018345	IDA	YDR264C
GO:0006612	IMP	YDR264C
GO:0010969	IGI	YDR264C
GO:0018345	IMP	YDR264C
GO:0030100	IMP	YDR264C
GO:0018345	ISS	YOR034C
GO:0006419	IGI	YOR335C
GO:0006419	IMP	YOR335C
GO:0006419	IEA	YOR335C
GO:0043039	IEA	YOR335C
GO:0006412	IEA	YOR335C
GO:0006400	IBA	YOR335C
GO:0070143	IC	YOR335C
GO:0042273	IGI	YJL122W
GO:0042273	IPI	YJL122W
GO:0042273	IEA	YJL122W
GO:0006810	IEA	YJL122W
GO:0042254	IEA	YJL122W
GO:0006081	ISS	YMR170C
GO:0019483	IMP	YMR170C
GO:0055114	IEA	YMR170C
GO:0006598	IGI	YMR170C
GO:0006598	IMP	YMR170C
GO:0015940	IEA	YMR170C
GO:0006598	IMP	YMR169C
GO:0006598	IGI	YMR169C
GO:0015940	IEA	YMR169C
GO:0055114	IEA	YMR169C
GO:0019483	IMP	YMR169C
GO:0055114	IEA	YOR374W
GO:0006090	IMP	YOR374W
GO:0006740	IGI	YOR374W
GO:0019413	IGI	YOR374W
GO:0006067	IMP	YOR374W
GO:0019413	IMP	YER073W
GO:0006068	IEA	YER073W
GO:0008152	IEA	YER073W
GO:0055114	IEA	YER073W
GO:0055114	IEA	YPL061W
GO:0019413	IMP	YPL061W
GO:0006740	IGI	YPL061W
GO:0009651	IMP	YPL061W
GO:0006068	IEA	YPL061W
GO:0046474	IGI	YOR175C
GO:0046474	IMP	YOR175C
GO:0006629	IEA	YOR175C
GO:0008654	IEA	YOR175C
GO:0006457	IPI	YNL148C
GO:0007023	IPI	YNL148C
GO:0006457	IMP	YNL148C
GO:0007023	IMP	YNL148C
GO:0097502	IEA	YBR110W
GO:0006487	IMP	YBR110W
GO:0006490	IMP	YBR110W
GO:0006486	IEA	YBR110W
GO:0006486	IEA	YNL048W
GO:0006490	IDA	YNL048W
GO:0033577	IBA	YNL048W
GO:0097502	IEA	YNL048W
GO:0006486	IGI	YNL048W
GO:0006487	IBA	YNR030W
GO:0006486	IMP	YNR030W
GO:0006488	IMP	YNR030W
GO:0097502	IEA	YNR030W
GO:0006486	IEA	YNR030W
GO:0006488	IMP	YGL047W
GO:0006488	ISS	YGL047W
GO:0006488	IDA	YGL047W
GO:0006488	IEA	YBR070C
GO:0006488	IMP	YBR070C
GO:0006488	ISS	YBR070C
GO:0006488	IDA	YBR070C
GO:0006488	IPI	YBR070C
GO:0006486	IEA	YGL065C
GO:0006490	IDA	YGL065C
GO:0097502	IEA	YGL065C
GO:0033577	IBA	YGL065C
GO:0006486	IEA	YBL082C
GO:0097502	IEA	YBL082C
GO:0006490	IMP	YBL082C
GO:0006490	IDA	YBL082C
GO:0006486	IMP	YBL082C
GO:0006486	IEA	YPL227C
GO:0006487	TAS	YPL227C
GO:0006487	IBA	YOR002W
GO:0009060	IMP	YOR002W
GO:0006490	IMP	YOR002W
GO:0006486	IMP	YOR002W
GO:0006486	IEA	YOR002W
GO:0006489	IBA	YBR243C
GO:0006487	IEA	YBR243C
GO:0006488	IEA	YBR243C
GO:0009060	IMP	YBR243C
GO:0006487	IMP	YBR243C
GO:0006486	IEA	YBR243C
GO:0006486	IEA	YOR067C
GO:0006487	IGI	YOR067C
GO:0006490	IMP	YOR067C
GO:0097502	IEA	YNL219C
GO:0006488	IMP	YNL219C
GO:0006486	IEA	YNL219C
GO:0006486	IMP	YNL219C
GO:0000278	IEP	YGL021W
GO:0016310	IEA	YGL021W
GO:0006468	IDA	YGL021W
GO:0007049	IEA	YGL021W
GO:0006974	IEA	YGL021W
GO:0035556	IBA	YGL021W
GO:0000278	IMP	YBL009W
GO:0006468	IDA	YBL009W
GO:0016310	IEA	YBL009W
GO:0051321	IEP	YBL009W
GO:0000278	IEP	YBL009W
GO:0035556	IBA	YBL009W
GO:0007049	IEA	YBL009W
GO:0006974	IEA	YBL009W
GO:0034599	IMP	YML086C
GO:0055114	IEA	YML086C
GO:0070485	IMP	YML086C
GO:0006810	IEA	YNL270C
GO:1990822	IEA	YNL270C
GO:0006865	IEA	YNL270C
GO:0003333	IEA	YNL270C
GO:0055085	IEA	YNL270C
GO:0015802	IDA	YNL270C
GO:0006810	IEA	YOL130W
GO:1903830	IEA	YOL130W
GO:0055085	IEA	YOL130W
GO:0030001	IEA	YOL130W
GO:0098655	IEA	YOL130W
GO:0015693	IDA	YOL130W
GO:0006812	IMP	YOL130W
GO:0006810	IEA	YFL050C
GO:0098655	IEA	YFL050C
GO:1903830	IEA	YFL050C
GO:0055085	IEA	YFL050C
GO:0030001	IEA	YFL050C
GO:0055085	IMP	YFL050C
GO:0015693	IDA	YFL050C
GO:0006812	IMP	YFL050C
GO:0042853	IEA	YLR089C
GO:0006523	IMP	YLR089C
GO:0006524	IMP	YLR089C
GO:0001300	IMP	YLR089C
GO:0009058	IEA	YLR089C
GO:0042853	IEA	YDR111C
GO:0009058	IEA	YDR111C
GO:0008150	ND	YDR111C
GO:0032386	IMP	YKR021W
GO:0006897	IMP	YKR021W
GO:2000397	IGI	YKR021W
GO:0070086	ISA	YKR021W
GO:0070086	ISA	YJL084C
GO:2000397	IMP	YJL084C
GO:0032386	IMP	YJL084C
GO:0044778	IMP	YGR225W
GO:0006508	IMP	YGR225W
GO:0051301	IEA	YGR225W
GO:0007049	IEA	YGR225W
GO:0045732	IPI	YGR225W
GO:0045732	IMP	YGR225W
GO:1904668	IEA	YGR225W
GO:0051321	IEA	YGR225W
GO:0007127	IMP	YGR225W
GO:0030437	IMP	YGR225W
GO:0030476	IMP	YGR225W
GO:0007130	IMP	YGR225W
GO:0045132	IMP	YGR225W
GO:0009117	IEA	YML035C
GO:0032264	IEA	YML035C
GO:0006163	IGI	YML035C
GO:0009168	IEA	YML035C
GO:0006163	IMP	YML035C
GO:0006178	IGI	YML035C
GO:0006178	IMP	YML035C
GO:0008150	ND	YDR242W
GO:0034501	IMP	YBR211C
GO:0008608	IDA	YBR211C
GO:0008608	IPI	YBR211C
GO:0007049	IEA	YBR211C
GO:0051301	IEA	YBR211C
GO:0051321	IEA	YBR211C
GO:0072488	IEA	YOR378W
GO:0015696	IGI	YOR378W
GO:0006810	IEA	YOR378W
GO:0055085	IEA	YOR378W
GO:0007093	IMP	YBR158W
GO:0001100	IMP	YBR158W
